generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
14,1500,100,14.366190378969058,16.91850740460707,0.9505508723645755,13,7.6,4.981578947368421,8,100,1.0,6.0,8.0,11.0,13.0,11.5,13.0,12.5,14.5,14.5
15,1600,100,14.366190378969058,16.764498756101816,0.9233216054879638,13,7.68,6.136842105263158,6,100,0.5,5.5,8.0,11.0,13.0,11.5,13.0,12.5,14.5,14.5
16,1700,100,14.366190378969058,16.819162274756245,0.9127514974843769,13,7.5,5.4,7,100,0.5,5.5,7.5,11.0,13.0,11.5,13.0,12.5,14.5,14.5
17,1800,100,14.366190378969058,16.856852494568844,0.8866437278704975,13,7.69,6.386842105263158,10,100,0.5,5.0,7.0,11.0,13.0,11.5,13.0,12.5,14.5,14.5
18,1900,100,14.366190378969058,16.784840835952515,0.8789102102407576,13,8.08,6.239473684210527,8,100,0.5,5.0,7.0,11.5,13.0,11.5,13.0,12.5,14.5,14.5
19,2000,100,14.366190378969058,16.80440383789266,0.8745638150084433,13,7.73,4.773684210526316,9,100,0.5,4.5,7.0,11.5,13.0,11.5,13.0,12.5,14.5,14.5
20,2100,100,14.366190378969058,16.97833915059603,0.8065899669433085,13,7.21,6.760526315789473,13,100,1.0,4.5,7.0,11.5,13.0,11.5,13.0,12.5,14.5,14.5
21,2200,100,14.366190378969058,16.676950315542246,0.7743705289071906,13,7.9,6.689473684210526,7,100,0.0,4.5,7.0,11.0,13.5,11.5,13.0,12.5,14.5,14.5
22,2300,100,14.366190378969058,16.91619302227734,0.7951319761326835,13,7.79,6.423684210526316,10,100,1.0,4.5,7.0,11.0,13.5,11.5,13.0,12.5,14.5,14.5
23,2400,100,14.366190378969058,16.74462118908308,0.7502135844293968,13,7.99,6.573684210526316,7,100,0.0,4.5,7.0,11.0,13.0,11.5,13.0,12.5,14.5,14.5
24,2500,100,14.366190378969058,16.850653979674785,0.8434823465168158,13,8.11,5.876315789473685,7,100,0.0,4.5,7.0,10.0,13.0,11.5,13.0,12.5,14.5,14.5
25,2600,100,14.366190378969058,16.831249306159794,0.9383142193671002,13,8.01,7.363157894736842,8,100,0.0,5.0,7.0,9.5,13.0,11.5,13.0,12.5,14.5,14.5
26,2700,100,14.366190378969058,16.73551678666986,0.8918861979964309,13,7.88,6.844736842105263,6,100,1.0,5.0,7.0,9.5,13.0,11.5,13.0,12.5,14.5,14.5
27,2800,100,14.366190378969058,16.533744790905587,0.9277224862483611,13,8.36,6.742105263157895,6,100,1.0,5.0,7.0,9.5,13.0,11.5,13.0,12.5,14.5,14.5
28,2900,100,14.366190378969058,16.505713554124476,0.8634150287623625,13,8.58,7.765789473684211,11,100,0.5,5.0,6.5,9.0,13.0,11.5,13.0,12.5,14.5,14.5
29,3000,100,14.366190378969058,16.677578053395273,1.0922413421906376,13,8.37,7.4605263157894735,10,100,0.5,5.0,7.0,9.5,13.0,11.5,13.0,12.5,14.5,14.5
30,3100,100,14.366190378969058,16.456611070747947,0.9294993931956095,13,8.27,6.286842105263158,13,100,1.0,5.0,6.5,10.0,13.0,11.5,13.0,12.5,14.5,14.5
31,3200,100,14.366190378969058,16.465254127869613,0.9761704271222759,13,8.19,6.660526315789474,7,100,0.0,5.0,6.5,10.0,13.0,11.5,13.0,12.5,14.5,14.5
32,3300,100,14.366190378969058,16.680808826699476,0.9287241580256155,13,8.13,6.91578947368421,7,100,0.0,5.5,7.0,9.5,13.0,11.5,13.0,12.5,14.5,14.5
33,3400,100,14.366190378969058,16.58366864975852,1.0001310002128943,13,8.47,6.910526315789474,8,100,0.5,5.0,6.5,9.5,13.0,11.5,13.0,12.5,14.5,14.5
34,3500,100,14.366190378969058,16.49327402883132,0.9442002563164065,13,8.56,7.684210526315789,7,100,1.0,4.5,6.5,9.5,13.0,11.5,13.0,12.5,14.5,14.5
35,3600,100,14.366190378969058,16.626811890892764,0.9487654295331346,13,8.16,6.66578947368421,8,100,0.5,4.5,7.0,9.5,13.5,11.5,13.0,12.5,14.5,14.5
36,3700,100,14.366190378969058,16.610475345723465,0.957973074966329,13,8.39,6.66578947368421,8,100,1.0,4.5,7.5,9.5,14.0,11.5,13.0,12.5,14.5,14.5
37,3800,100,14.366190378969058,16.619482513220042,1.0113690477261854,13,8.24,7.302631578947368,8,100,1.0,4.5,7.5,9.5,13.5,11.5,13.0,12.5,14.5,14.5
38,3900,100,14.366190378969058,16.698896331053376,0.9639658829803074,13,8.13,6.63421052631579,11,100,0.5,5.0,7.5,10.0,13.5,11.5,13.0,12.5,14.5,14.5
39,4000,100,14.366190378969058,16.63451798449352,0.9674369708916365,13,8.13,6.844736842105263,10,100,0.5,5.5,7.5,9.0,13.5,11.5,13.0,12.5,14.5,14.5
40,4100,100,14.366190378969058,16.553117376810807,0.9473265122866249,13,8.72,6.447368421052632,8,100,0.5,4.5,8.0,9.0,13.5,11.5,13.0,12.5,14.5,14.5
41,4200,100,14.366190378969058,16.606522326341754,0.9407952479874739,13,8.45,6.8921052631578945,7,100,0.0,4.5,9.0,9.5,13.5,11.5,13.0,12.5,14.5,14.5
42,4300,100,14.366190378969058,16.710309166392978,1.0241042591402958,13,7.97,5.094736842105263,11,100,0.0,4.5,9.0,10.0,13.5,11.5,13.0,12.5,14.5,14.5
43,4400,100,14.366190378969058,16.841838830867395,0.9951701735537481,13,7.52,6.478947368421053,8,100,0.0,4.5,8.5,10.5,13.5,11.5,13.0,12.5,14.5,14.5
44,4500,100,14.366190378969058,16.621164758282283,1.0817933613167436,13,7.91,6.863157894736842,8,100,0.0,5.0,8.5,10.5,13.5,11.5,13.0,12.5,14.5,14.5
45,4600,100,14.366190378969058,16.71603883097564,0.9554826259887569,13,7.38,6.163157894736842,9,100,1.0,5.0,8.0,10.0,13.5,11.5,13.0,12.5,14.5,14.5
46,4700,100,14.366190378969058,16.71922883162101,0.9309020221173595,13,7.9,5.971052631578948,10,100,1.0,5.0,7.0,10.0,13.5,11.5,13.0,12.5,14.5,14.5
47,4800,100,14.366190378969058,16.730881779346348,1.0387556392623383,13,7.21,6.247368421052632,6,100,1.0,5.0,6.5,10.0,13.5,11.5,13.0,12.5,14.5,14.5
48,4900,100,14.366190378969058,16.3525415605113,0.8466826164224379,13,8.54,6.992105263157895,9,100,1.5,5.0,6.5,9.5,14.0,11.5,13.0,12.5,14.5,14.5
49,5000,100,14.366190378969058,16.43558732556739,0.8694607348431842,13,8.53,6.247368421052632,7,100,1.0,5.0,6.5,9.5,14.0,11.5,13.0,12.5,14.5,14.5
50,5100,100,14.366190378969058,16.310385959258735,0.8858588745230976,13,8.66,7.231578947368421,7,100,1.0,5.5,6.5,9.5,13.5,11.5,13.0,12.5,14.5,14.5
