generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.024845673131658,18.30142956145619,1.5005193663749485,13,11.11,12.118421052631579,,,3.5,7.0,9.0,12.0,16.5,12.0,12.5,11.5,12.0,17.0
1,200,100,14.420465053408524,16.582731615031445,1.0075749904875824,13,9.44,8.118421052631579,6,100,2.5,6.0,8.5,11.5,16.0,12.0,12.0,11.0,12.5,16.0
2,300,100,13.840967364599086,16.15639221565303,1.2164924750218153,13,8.75,6.578947368421052,10,100,2.5,5.5,8.5,10.5,15.0,12.0,12.0,11.5,12.5,15.0
3,400,100,13.764911064067352,16.000868591467416,1.3085551223315337,13,8.56,5.968421052631579,7,100,1.5,5.5,8.5,10.5,15.0,12.0,12.0,11.5,12.0,15.0
4,500,100,13.764911064067352,16.022193460838405,1.41433596409249,13,8.26,5.984210526315789,8,100,1.5,5.0,8.0,10.5,15.0,12.0,12.0,11.5,12.0,15.0
5,600,100,13.633030277982337,16.13725044887227,1.4274705203705431,11,8.14,5.781578947368421,10,100,1.0,5.0,7.5,11.0,14.5,10.0,10.5,10.5,13.5,14.5
6,700,100,13.23622914957372,15.80647387472153,1.5298899595748523,11,8.12,5.347368421052631,7,100,1.5,5.0,7.5,11.0,14.0,10.0,10.5,11.0,13.0,14.0
7,800,100,13.23622914957372,15.841522932827033,1.5650743197176922,11,8.34,5.2105263157894735,7,100,2.0,5.0,7.5,10.5,13.5,10.0,10.5,11.0,13.0,14.0
8,900,100,13.23622914957372,16.16544669011641,1.235294919108571,11,8.32,6.907894736842105,6,100,1.5,5.0,7.5,10.0,13.5,10.0,10.5,11.0,13.0,14.0
9,1000,100,13.23622914957372,15.827681250340927,1.3685095394981015,11,9.07,6.4526315789473685,8,100,2.0,5.0,7.5,10.0,13.5,10.0,10.5,11.0,13.0,14.0
10,1100,100,13.23622914957372,16.040166377526308,1.4955117790476122,11,8.6,6.3921052631578945,13,100,1.5,5.5,7.5,10.0,13.5,10.0,10.5,11.0,13.0,14.0
11,1200,100,13.23622914957372,15.95608974041762,1.4542008606062409,11,8.85,7.002631578947368,9,100,1.0,5.0,6.0,9.5,13.5,10.0,10.5,11.0,13.0,14.0
12,1300,100,13.23622914957372,16.227486353507917,1.388118953898966,11,8.79,6.497368421052632,7,100,1.5,5.5,6.0,9.5,13.5,10.0,10.5,11.0,13.0,14.0
13,1400,100,13.23622914957372,16.257510354872178,1.502946315363538,11,8.45,6.692105263157894,7,100,1.5,5.5,6.0,9.5,14.0,10.0,10.5,11.0,13.0,14.0
14,1500,100,12.948683298050513,16.133542149129873,1.3981395944780792,13,8.15,6.389473684210526,8,100,2.0,5.0,6.0,9.5,13.0,10.5,12.0,11.5,13.0,13.0
15,1600,100,12.948683298050513,15.905613060978972,1.4726156797537795,13,9.21,6.339473684210526,9,100,2.0,5.0,6.5,9.0,13.0,10.5,12.0,11.5,13.0,13.0
16,1700,100,12.919803902718558,15.90729996489013,1.5229848336329392,13,9.26,7.3578947368421055,7,100,1.5,5.5,6.5,8.5,13.0,11.0,12.0,10.5,13.0,13.0
17,1800,100,12.919803902718558,15.750598474777087,1.4574124897707934,13,9.04,5.910526315789474,8,100,1.5,5.5,6.5,8.5,13.0,11.0,12.0,10.5,13.0,13.0
18,1900,100,12.919803902718558,16.046313940048943,1.5972085310320234,13,8.43,6.75,10,100,2.0,5.5,6.5,8.0,12.5,11.0,12.0,10.5,13.0,13.0
19,2000,100,12.9,15.61696564847116,1.608406856418843,13,9.14,6.028947368421052,12,100,1.5,5.5,6.5,8.0,12.0,11.0,12.0,11.5,13.0,13.0
20,2100,100,12.9,16.032173949253906,1.6063266837326553,13,8.3,6.778947368421052,7,100,1.5,5.5,6.5,8.0,12.5,11.0,12.0,11.5,13.0,13.0
21,2200,100,12.9,15.77225254768072,1.5651439015697846,13,8.93,6.5552631578947365,9,100,1.5,5.0,6.5,8.0,12.5,11.0,12.0,11.5,13.0,13.0
22,2300,100,12.9,16.20093655344604,1.532011396669363,13,8.11,6.505263157894737,6,100,1.5,5.0,6.5,7.5,12.5,11.0,12.0,11.5,13.0,13.0
23,2400,100,12.9,15.904433704596984,1.6754590531456208,13,8.65,6.518421052631579,6,100,1.5,5.0,6.5,7.5,12.5,11.0,12.0,11.5,13.0,13.0
24,2500,100,12.9,16.156578463284678,1.5580765412299076,13,8.45,6.110526315789474,7,100,2.0,5.0,6.5,7.5,12.5,11.0,12.0,11.5,13.0,13.0
25,2600,100,12.9,16.1928495603581,1.3778473646060188,13,8.57,6.9526315789473685,8,100,2.0,5.0,6.5,7.5,13.0,11.0,12.0,11.5,13.0,13.0
26,2700,100,12.76332495807108,15.972032333827686,1.6289001738773485,13,8.58,6.426315789473684,14,100,2.0,5.0,7.0,7.0,12.5,11.0,12.0,12.0,12.5,13.0
27,2800,100,12.76332495807108,16.08426124042927,1.6885322229642292,13,8.44,6.968421052631579,7,100,1.5,5.5,7.0,7.0,12.5,11.0,12.0,12.0,12.5,13.0
28,2900,100,12.76332495807108,16.540490650143212,1.5688404681548918,13,7.54,5.7026315789473685,7,100,1.5,6.0,7.0,8.0,13.0,11.0,12.0,12.0,12.5,13.0
29,3000,100,12.76332495807108,16.14125677952243,1.5332755831580414,13,8.22,6.689473684210526,14,100,1.0,5.5,7.5,8.0,13.0,11.0,12.0,12.0,12.5,13.0
30,3100,100,12.76332495807108,16.117319599209473,1.6064120268547106,13,8.23,7.03421052631579,13,100,1.5,5.5,7.0,7.5,13.0,11.0,12.0,12.0,12.5,13.0
31,3200,100,12.76332495807108,16.2541769877406,1.5872198210225266,13,8.27,6.260526315789473,9,100,1.5,5.5,7.0,7.5,13.0,11.0,12.0,12.0,12.5,13.0
32,3300,100,12.76332495807108,16.155096387042736,1.6968753802506171,13,8.28,6.7631578947368425,10,100,1.0,5.5,7.0,7.5,13.0,11.0,12.0,12.0,12.5,13.0
