generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
66,6700,100,12.86287388383278,15.607431900204718,0.912606315207911,12,8.62,5.631578947368421,57,100,4.5,6.5,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
67,6800,100,12.86287388383278,15.582348594187375,0.9806046099429548,12,8.4,5.192105263157894,54,100,4.5,6.5,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
68,6900,100,12.86287388383278,15.559377259635776,0.9086197037282145,12,8.64,5.294736842105263,57,100,4.5,7.0,8.0,11.0,14.0,10.5,10.5,10.0,12.0,14.0
69,7000,100,12.86287388383278,15.621756499159986,0.9196257286405761,12,8.42,5.731578947368421,56,100,4.5,6.0,8.0,11.0,14.0,10.5,10.5,10.0,12.0,14.0
70,7100,100,12.86287388383278,15.486313154476198,0.9060099574905585,12,8.77,5.481578947368421,52,100,4.0,6.5,8.5,11.0,14.0,10.5,10.5,10.0,12.0,14.0
71,7200,100,12.86287388383278,15.610783159188138,0.9154537693983058,12,8.64,5.363157894736842,53,100,5.0,6.5,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
72,7300,100,12.86287388383278,15.606545469014474,0.7868570462983208,12,8.79,5.2368421052631575,54,100,5.0,7.0,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
73,7400,100,12.86287388383278,15.648236375223785,0.9665825837769929,12,8.49,5.657894736842105,53,100,5.0,6.5,9.0,11.5,14.0,10.5,10.5,10.0,12.0,14.0
74,7500,100,12.86287388383278,15.722003437856673,1.0365679630109235,12,8.44,4.931578947368421,60,100,4.0,6.5,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
75,7600,100,12.86287388383278,15.517986567998838,0.9175451135490852,12,8.91,5.255263157894737,55,100,5.0,7.0,9.0,11.5,14.0,10.5,10.5,10.0,12.0,14.0
76,7700,100,12.86287388383278,15.522564296913163,0.9594738692959668,12,8.73,5.855263157894737,55,100,4.5,7.0,8.0,11.5,14.0,10.5,10.5,10.0,12.0,14.0
77,7800,100,12.86287388383278,15.626944388891037,0.9944173987239816,12,8.48,5.78421052631579,56,100,4.5,7.0,9.0,10.5,14.0,10.5,10.5,10.0,12.0,14.0
78,7900,100,12.86287388383278,15.595668884045667,0.9404817754508382,12,8.72,6.076315789473684,59,100,5.0,7.0,8.5,11.0,14.0,10.5,10.5,10.0,12.0,14.0
79,8000,100,12.86287388383278,15.597098060043306,0.9226385136736506,12,8.61,5.860526315789474,59,100,4.0,6.5,8.5,11.5,14.0,10.5,10.5,10.0,12.0,14.0
80,8100,100,12.80384048104053,15.492012298342509,0.9220245965226695,12,8.96,5.265789473684211,50,100,4.0,5.0,8.5,11.5,14.0,10.5,11.0,10.5,11.5,14.0
81,8200,100,12.80384048104053,15.446384742300966,0.9407416219554513,12,9.02,5.686842105263158,57,100,5.0,6.5,8.5,11.5,14.0,10.5,11.0,10.5,11.5,14.0
82,8300,100,12.80384048104053,15.44194534081862,0.9269230347704027,12,8.76,5.565789473684211,52,100,4.5,6.5,8.0,11.0,14.0,10.5,11.0,10.5,11.5,14.0
83,8400,100,12.80384048104053,15.269183678714915,1.068009509418781,12,9.01,5.447368421052632,51,100,4.5,6.5,8.5,10.5,13.5,10.5,11.0,10.5,11.5,14.0
84,8500,100,12.80384048104053,15.359540678712804,1.0382513520395198,12,8.92,5.686842105263158,55,100,5.0,7.0,8.5,10.5,14.0,10.5,11.0,10.5,11.5,14.0
85,8600,100,12.80384048104053,15.334075882524768,0.8730565815664035,12,8.95,6.010526315789473,53,100,5.0,6.5,8.5,11.5,14.0,10.5,11.0,10.5,11.5,14.0
86,8700,100,12.640175425099137,15.316496029432333,0.9198782469417345,12,8.94,5.628947368421053,57,100,5.0,6.5,8.5,11.5,13.5,10.5,11.0,10.5,12.0,13.5
87,8800,100,12.640175425099137,15.36083180358628,1.0431676549057096,12,8.91,5.771052631578947,60,100,5.0,7.0,7.5,11.5,13.5,10.5,11.0,10.5,12.0,13.5
88,8900,100,12.640175425099137,15.41089152676746,0.9430493584727396,12,8.62,5.623684210526315,64,100,5.0,7.0,8.0,11.5,13.5,10.5,11.0,10.5,12.0,13.5
89,9000,100,12.640175425099137,15.562964170619452,0.8778618891053314,12,8.09,4.6,60,100,5.0,6.0,8.5,11.0,13.5,10.5,11.0,10.5,12.0,13.5
90,9100,100,12.640175425099137,15.594237691973014,0.8222218792408917,12,8.08,5.081578947368421,53,100,4.5,6.0,8.5,11.5,13.5,10.5,11.0,10.5,12.0,13.5
91,9200,100,12.640175425099137,15.395497095561097,0.9977911638094692,12,8.55,5.410526315789474,57,100,4.5,6.5,8.0,11.5,13.5,10.5,11.0,10.5,12.0,13.5
92,9300,100,12.640175425099137,15.509591095153972,1.1260984355237211,12,8.64,5.826315789473684,58,100,4.5,6.5,8.5,11.5,13.5,10.5,11.0,10.5,12.0,13.5
93,9400,100,12.640175425099137,15.231953957513596,0.9709471637303633,12,8.96,5.36578947368421,54,100,4.5,6.5,8.5,11.0,13.5,10.5,11.0,10.5,12.0,13.5
94,9500,100,12.640175425099137,15.351592303387445,0.9913897173004861,12,8.85,5.678947368421053,58,100,5.0,7.0,8.5,12.0,13.5,10.5,11.0,10.5,12.0,13.5
95,9600,100,12.640175425099137,15.228189798073874,0.9379496874580558,12,8.96,5.2894736842105265,56,100,4.5,6.5,8.0,11.5,13.5,10.5,11.0,10.5,12.0,13.5
96,9700,100,12.640175425099137,15.221261987283171,1.085155832264171,12,9.11,5.568421052631579,57,100,4.5,6.0,8.5,11.5,13.5,10.5,11.0,10.5,12.0,13.5
97,9800,100,12.640175425099137,15.255881158874026,1.0279697271137125,12,9.09,5.776315789473684,55,100,4.0,5.5,8.5,10.5,13.5,10.5,11.0,10.5,12.0,13.5
98,9900,100,12.640175425099137,15.314368649940278,0.9222878333623458,12,9.04,5.407894736842105,57,100,5.0,6.0,8.0,11.5,13.5,10.5,11.0,10.5,12.0,13.5
99,10000,100,12.640175425099137,15.245272894814843,0.8765960995808405,12,9.19,5.28421052631579,59,100,5.0,6.5,8.5,11.0,13.5,10.5,11.0,10.5,12.0,13.5
100,10100,100,12.640175425099137,15.466157215908403,1.0210435215589944,12,8.89,5.576315789473684,64,100,4.5,7.0,8.0,11.5,13.5,10.5,11.0,10.5,12.0,13.5
