generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,14.909447398198282,18.09696209707897,1.5928600739499816,9,11.19,11.031578947368422,,,2.5,7.0,8.0,12.5,15.0,6.5,8.5,10.5,13.5,17.0
1,200,100,14.909447398198282,16.982516939797723,0.7997845975761815,9,8.69,7.1421052631578945,5,102,3.0,5.5,7.5,12.0,13.5,6.5,8.5,10.5,13.5,17.0
2,300,100,14.361324772583615,16.887838429948058,0.927920154700219,15,8.68,7.086842105263158,7,104,3.0,5.0,7.0,11.5,12.0,12.0,10.0,13.0,15.0,13.5
3,400,100,13.949444375840397,16.66801041362693,0.927222768317374,13,9.32,7.618421052631579,8,100,2.5,5.0,6.5,11.5,12.5,10.5,8.5,11.0,14.0,14.5
4,500,100,13.949444375840397,16.78625303363745,1.1462162887477947,13,8.76,6.628947368421053,9,100,3.0,5.0,6.5,11.0,12.5,10.5,8.5,11.0,14.0,14.5
5,600,100,13.949444375840397,16.724371905325114,1.0609075937021273,13,9.65,8.142105263157895,11,102,3.0,4.0,6.5,11.5,12.0,10.5,8.5,11.0,14.0,14.5
6,700,100,13.780350850198277,16.646702713788635,0.9486900361138084,12,9.34,7.5394736842105265,11,100,3.0,4.0,5.5,11.5,12.0,9.5,8.5,11.5,13.5,14.5
7,800,100,13.780350850198277,16.688520443422632,1.0119983183679042,12,9.39,6.310526315789474,9,100,3.5,3.5,5.0,11.0,11.0,9.5,8.5,11.5,13.5,14.5
8,900,100,13.780350850198277,16.665287425804117,1.0503029155295192,12,9.48,8.08157894736842,7,100,2.5,4.0,5.5,10.5,11.0,9.5,8.5,11.5,13.5,14.5
9,1000,100,13.700000000000001,16.48030417970968,1.299125172903452,15,8.77,6.563157894736842,6,102,2.5,4.5,5.5,10.0,11.5,11.5,11.0,12.0,15.0,12.0
10,1100,100,13.22736184954957,16.594204239729507,1.2455414741017177,15,8.5,6.255263157894737,8,100,2.5,4.5,5.5,9.5,9.5,11.5,11.0,13.5,13.0,12.5
11,1200,100,13.22736184954957,16.651561775843614,1.1217967785942151,15,8.83,7.321052631578947,6,102,2.5,4.5,6.0,9.5,10.0,11.5,11.0,13.5,13.0,12.5
12,1300,100,13.22736184954957,16.760458676911483,1.1213138990371838,15,8.18,6.331578947368421,10,100,2.5,4.5,5.5,9.5,10.0,11.5,11.0,13.5,13.0,12.5
13,1400,100,13.22736184954957,16.492009853470492,1.0796048111724204,15,9.09,8.057894736842105,8,102,3.0,4.0,4.5,9.0,10.5,11.5,11.0,13.5,13.0,12.5
14,1500,100,13.22736184954957,16.80012916593718,1.1372534050917391,15,8.95,7.968421052631579,5,102,3.0,3.5,4.5,9.5,11.0,11.5,11.0,13.5,13.0,12.5
15,1600,100,13.22736184954957,16.881336593533756,1.0886803964002623,15,8.97,7.102631578947369,6,100,2.5,3.5,4.5,10.0,10.5,11.5,11.0,13.5,13.0,12.5
16,1700,100,13.22736184954957,16.847372186744177,1.0879741772005396,15,9.64,6.936842105263158,8,102,2.5,3.0,4.0,10.0,10.5,11.5,11.0,13.5,13.0,12.5
17,1800,100,13.22736184954957,16.620211109965194,1.0591751440237347,15,9.79,8.807894736842105,8,100,2.5,3.0,4.0,10.5,10.5,11.5,11.0,13.5,13.0,12.5
18,1900,100,13.22736184954957,16.759403953496438,1.093084953701878,15,9.11,6.815789473684211,8,100,3.0,3.0,4.0,10.5,10.5,11.5,11.0,13.5,13.0,12.5
19,2000,100,13.22736184954957,16.85686759268226,1.277328759176938,15,9.68,10.055263157894737,6,102,3.0,3.5,4.0,10.0,10.5,11.5,11.0,13.5,13.0,12.5
20,2100,100,13.22736184954957,16.91004365170521,0.9652486021652393,15,9.62,8.444736842105263,7,100,3.5,4.0,3.0,10.0,10.5,11.5,11.0,13.5,13.0,12.5
21,2200,100,13.22736184954957,16.810069359839332,0.9014040672500807,15,9.65,8.48157894736842,9,100,3.0,3.5,3.5,10.5,11.0,11.5,11.0,13.5,13.0,12.5
