generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
50,5100,100,14.54093010681705,18.0515605005953,1.301182608322147,11,11.57,13.428947368421053,,,3.5,6.5,9.0,11.0,16.5,9.0,7.0,10.0,12.5,17.0
51,5200,100,14.54093010681705,18.222557122220877,1.3145725877955712,11,10.86,9.91578947368421,,,3.5,6.0,9.5,12.0,17.0,9.0,7.0,10.0,12.5,17.0
52,5300,100,14.54093010681705,18.289226533506852,1.5262065885863765,11,11.93,12.255263157894737,,,3.5,7.0,9.5,12.0,16.5,9.0,7.0,10.0,12.5,17.0
53,5400,100,14.54093010681705,17.84643706563564,1.356475482395515,11,11.87,10.844736842105263,,,4.0,6.5,8.0,11.0,16.0,9.0,7.0,10.0,12.5,17.0
54,5500,100,14.54093010681705,18.30256547982265,1.5815363357665442,11,11.39,13.044736842105262,,,3.0,6.5,9.5,11.5,16.5,9.0,7.0,10.0,12.5,17.0
55,5600,100,14.54093010681705,18.173461844959416,1.3637315835985024,11,12.11,14.35,,,4.0,6.5,8.5,13.0,16.0,9.0,7.0,10.0,12.5,17.0
56,5700,100,14.54093010681705,18.055544624582854,1.332877209020643,11,11.35,10.797368421052632,,,3.0,6.0,9.0,13.0,16.5,9.0,7.0,10.0,12.5,17.0
57,5800,100,14.54093010681705,18.21305812343876,1.404495764241265,11,11.54,13.489473684210527,,,3.5,6.0,9.5,11.0,17.0,9.0,7.0,10.0,12.5,17.0
58,5900,100,14.54093010681705,18.143835130953548,1.4273121957671338,11,10.98,12.413157894736843,,,3.0,7.0,9.5,13.0,17.0,9.0,7.0,10.0,12.5,17.0
59,6000,100,14.54093010681705,18.285575451819692,1.495845437070387,11,11.31,10.557894736842105,,,4.0,7.0,9.0,13.0,16.5,9.0,7.0,10.0,12.5,17.0
60,6100,100,14.54093010681705,18.324987455674822,1.5751414655910243,11,12.26,13.210526315789474,,,3.5,5.5,9.0,11.0,16.5,9.0,7.0,10.0,12.5,17.0
61,6200,100,14.54093010681705,18.06819843672649,1.407241882207314,11,10.96,12.305263157894737,,,3.5,6.0,9.0,13.0,16.0,9.0,7.0,10.0,12.5,17.0
62,6300,100,14.54093010681705,18.003898083210988,1.3399288968169314,11,11.22,11.352631578947369,,,3.0,7.0,8.0,13.0,16.5,9.0,7.0,10.0,12.5,17.0
63,6400,100,14.54093010681705,18.15025536213654,1.4238479222042502,11,11.57,12.113157894736842,,,3.5,6.5,9.0,12.0,16.0,9.0,7.0,10.0,12.5,17.0
64,6500,100,14.54093010681705,18.175711518791587,1.3631076650063076,11,12.5,13.33157894736842,,,3.5,6.0,9.0,12.0,16.5,9.0,7.0,10.0,12.5,17.0
65,6600,100,14.54093010681705,18.21440809019092,1.5142087351369478,11,11.6,11.560526315789474,,,3.5,6.0,9.0,13.0,16.5,9.0,7.0,10.0,12.5,17.0
66,6700,100,14.54093010681705,18.14064043890238,1.4819612472054045,11,11.48,12.521052631578947,,,4.0,6.0,9.5,11.5,16.5,9.0,7.0,10.0,12.5,17.0
67,6800,100,14.54093010681705,18.017532602162692,1.2938411802900216,11,11.91,12.757894736842106,,,3.0,6.5,10.0,12.5,16.5,9.0,7.0,10.0,12.5,17.0
68,6900,100,14.54093010681705,18.26397605694695,1.626776654758393,11,12.16,12.413157894736843,,,3.5,7.0,9.5,12.0,17.0,9.0,7.0,10.0,12.5,17.0
69,7000,100,14.54093010681705,18.056942780018602,1.5094773014026739,11,11.58,11.16578947368421,,,3.5,6.5,9.0,12.0,16.5,9.0,7.0,10.0,12.5,17.0
70,7100,100,14.54093010681705,18.255051077891594,1.5901687120937762,11,11.55,12.760526315789473,,,3.5,6.0,8.5,12.0,17.5,9.0,7.0,10.0,12.5,17.0
71,7200,100,14.54093010681705,18.337145879268913,1.546548033768627,11,11.43,11.407894736842104,,,3.5,5.0,10.0,13.0,16.0,9.0,7.0,10.0,12.5,17.0
72,7300,100,14.54093010681705,18.034883300654556,1.322288216723266,11,11.37,11.823684210526316,,,4.0,6.5,9.0,12.5,16.0,9.0,7.0,10.0,12.5,17.0
73,7400,100,14.54093010681705,17.88765534367966,1.3447878158806172,11,11.22,11.644736842105264,,,3.5,6.0,8.5,13.0,16.5,9.0,7.0,10.0,12.5,17.0
74,7500,100,14.54093010681705,18.076057819199896,1.4809991657793782,11,11.02,13.176315789473684,,,4.0,6.5,8.0,13.0,17.0,9.0,7.0,10.0,12.5,17.0
75,7600,100,14.54093010681705,18.175587872541765,1.4439892670549832,11,12.09,11.905263157894737,,,4.0,6.0,8.5,12.0,17.0,9.0,7.0,10.0,12.5,17.0
76,7700,100,14.54093010681705,18.29549645903758,1.4145372380439871,11,12.29,9.202631578947368,,,3.0,6.5,10.0,12.5,17.0,9.0,7.0,10.0,12.5,17.0
77,7800,100,14.54093010681705,18.089544336718173,1.4583032831859706,11,11.36,10.534210526315789,,,4.0,5.5,8.0,12.5,14.5,9.0,7.0,10.0,12.5,17.0
78,7900,100,14.54093010681705,17.748193708595164,1.144293635044525,11,9.67,9.755263157894737,,,3.5,6.0,8.0,11.0,17.0,9.0,7.0,10.0,12.5,17.0
79,8000,100,14.54093010681705,18.19741978560544,1.5695996706856326,11,11.89,12.942105263157895,,,3.5,7.0,9.0,12.0,17.0,9.0,7.0,10.0,12.5,17.0
80,8100,100,14.54093010681705,18.02410271591973,1.4737350710889598,11,11.23,12.336842105263157,,,4.0,7.0,9.0,12.0,16.5,9.0,7.0,10.0,12.5,17.0
81,8200,100,14.54093010681705,18.280960721512674,1.403053161396616,11,11.81,13.01578947368421,,,4.0,5.0,8.5,12.5,17.0,9.0,7.0,10.0,12.5,17.0
82,8300,100,14.54093010681705,18.073726324855933,1.5183619426300292,11,10.66,11.428947368421053,,,3.5,6.5,8.0,13.0,16.0,9.0,7.0,10.0,12.5,17.0
83,8400,100,14.54093010681705,17.981893799363874,1.348041067873927,11,11.33,12.110526315789473,,,4.0,6.5,8.0,12.5,16.5,9.0,7.0,10.0,12.5,17.0
84,8500,100,14.54093010681705,18.253074611182793,1.4164113864858197,11,10.92,10.971052631578948,,,3.5,6.0,9.5,12.0,17.0,9.0,7.0,10.0,12.5,17.0
85,8600,100,14.54093010681705,17.884653974810927,1.3189471799572972,11,11.83,13.610526315789473,,,3.5,4.0,8.0,11.0,16.0,9.0,7.0,10.0,12.5,17.0
86,8700,100,14.54093010681705,18.149829632006853,1.5149177309442972,11,11.66,12.028947368421052,,,4.0,6.5,8.5,12.5,16.0,9.0,7.0,10.0,12.5,17.0
87,8800,100,14.54093010681705,18.02286746038691,1.4643483319503556,11,11.57,11.365789473684211,,,3.5,7.0,9.0,12.5,16.5,9.0,7.0,10.0,12.5,17.0
88,8900,100,14.274887385102321,18.030595728549283,1.3957112061484565,10,11.74,12.381578947368421,,,3.0,6.5,9.5,11.5,16.5,8.5,9.5,11.0,12.0,16.5
89,9000,100,14.274887385102321,18.041406582481752,1.4900624457493719,10,12.35,13.236842105263158,,,3.5,7.0,9.5,13.0,16.5,8.5,9.5,11.0,12.0,16.5
90,9100,100,14.274887385102321,18.094074790721454,1.207116422543319,10,10.67,11.376315789473685,,,3.0,5.5,9.5,13.0,15.0,8.5,9.5,11.0,12.0,16.5
91,9200,100,14.274887385102321,17.941401500657825,1.4148537676411963,10,12.26,11.807894736842105,,,3.5,7.5,9.5,12.5,14.5,8.5,9.5,11.0,12.0,16.5
92,9300,100,14.274887385102321,18.18089679959639,1.336198086381388,10,10.88,10.781578947368422,,,3.0,6.5,8.5,12.5,15.0,8.5,9.5,11.0,12.0,16.5
93,9400,100,14.274887385102321,18.332692955266204,1.4793820447338721,10,12.17,12.642105263157895,,,4.0,7.0,9.5,12.5,17.5,8.5,9.5,11.0,12.0,16.5
94,9500,100,14.274887385102321,18.281781095605417,1.3697107334471035,10,10.48,11.66842105263158,,,2.0,7.0,9.0,14.0,17.0,8.5,9.5,11.0,12.0,16.5
95,9600,100,14.274887385102321,18.173107685887288,1.3142654274978207,10,11.13,10.705263157894738,,,3.0,6.5,8.5,11.5,14.5,8.5,9.5,11.0,12.0,16.5
96,9700,100,14.274887385102321,17.92543893196552,1.2412449602463533,10,11.22,13.957894736842105,,,3.5,7.0,9.5,12.0,16.5,8.5,9.5,11.0,12.0,16.5
97,9800,100,14.274887385102321,18.16389612568151,1.3782084939605068,10,11.8,10.16578947368421,,,3.5,6.5,9.0,12.5,17.5,8.5,9.5,11.0,12.0,16.5
98,9900,100,14.274887385102321,17.98583774203122,1.4793113382335061,10,10.92,10.889473684210527,,,3.5,6.5,9.0,11.5,17.5,8.5,9.5,11.0,12.0,16.5
99,10000,100,14.274887385102321,18.329692682354963,1.449225154141661,10,13.05,12.371052631578948,,,4.0,6.5,9.0,11.0,16.0,8.5,9.5,11.0,12.0,16.5
100,10100,100,14.274887385102321,18.220768800046383,1.473508721017324,10,11.15,12.344736842105263,,,3.5,4.5,9.5,12.0,16.5,8.5,9.5,11.0,12.0,16.5
