generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.5,18.222908417316386,1.295030539507479,14,11.6,12.557894736842105,,,3.0,6.0,9.0,12.5,16.0,12.0,11.0,15.0,13.0,16.5
1,200,100,15.5,17.346143731964805,0.9451139667495434,14,9.41,8.56842105263158,61,100,4.0,6.5,9.0,12.0,16.0,12.0,11.0,15.0,13.0,16.5
2,300,100,15.081138830084189,17.323565066961553,0.9183846666256055,15,7.9,6.765789473684211,63,100,3.5,6.5,9.5,11.0,16.0,13.0,11.5,14.5,12.5,16.0
3,400,100,15.081138830084189,17.044822503544406,0.7300993775114965,15,7.72,5.494736842105263,56,100,3.5,7.0,8.0,12.5,16.0,13.0,11.5,14.5,12.5,16.0
4,500,100,15.081138830084189,17.06838896137499,0.7843640137519989,15,7.43,6.38421052631579,60,100,3.5,7.0,8.0,12.5,16.0,13.0,11.5,14.5,12.5,16.0
5,600,100,15.081138830084189,16.969416468835437,0.8563101383813014,15,7.16,5.813157894736842,57,100,3.5,5.0,8.5,11.0,16.0,13.0,11.5,14.5,12.5,16.0
6,700,100,15.081138830084189,16.838089361116385,0.7403887645822056,15,7.45,6.171052631578948,61,100,4.0,6.0,8.5,11.0,16.0,13.0,11.5,14.5,12.5,16.0
7,800,100,14.70332963783729,16.893025595276146,0.8790921593340973,15,7.72,7.405263157894737,59,100,4.0,6.0,9.0,11.5,15.0,12.5,11.5,15.0,12.0,15.0
8,900,100,14.457342370508885,16.797673603846235,0.871946141815,12,7.85,5.994736842105263,56,100,3.5,5.0,9.0,12.0,15.0,9.5,8.5,13.0,13.0,15.5
9,1000,100,14.255294535724685,16.68063771157664,0.9359132392570442,14,8.05,7.223684210526316,58,100,3.5,6.5,9.0,12.0,15.0,11.5,10.5,14.0,12.0,15.0
10,1100,100,14.255294535724685,16.759342745001454,0.9918861574053198,14,8.1,6.489473684210527,50,100,4.0,6.5,8.0,12.0,15.0,11.5,10.5,14.0,12.0,15.0
11,1200,100,14.255294535724685,16.744771206739323,0.9940612182101493,14,7.93,7.336842105263158,58,102,4.0,6.0,8.0,11.0,15.0,11.5,10.5,14.0,12.0,15.0
12,1300,100,14.255294535724685,16.63468698892762,0.9416437140412992,14,7.85,6.436842105263158,53,100,3.5,5.0,7.5,12.0,15.0,11.5,10.5,14.0,12.0,15.0
13,1400,100,14.255294535724685,16.778207096982413,1.0055511335692007,14,7.25,6.623684210526315,52,100,3.0,6.0,9.0,11.5,15.0,11.5,10.5,14.0,12.0,15.0
14,1500,100,14.05329983228432,16.696466931088093,1.0015786921167855,11,8.21,7.33421052631579,57,100,3.0,6.5,8.0,11.5,14.5,8.5,8.5,12.0,12.5,15.5
15,1600,100,14.05329983228432,16.63576430964243,0.9195426083876056,11,7.84,6.413157894736842,60,100,3.0,6.0,9.0,10.5,15.0,8.5,8.5,12.0,12.5,15.5
16,1700,100,14.05329983228432,16.452576715050178,1.0329685951381686,11,8.14,6.886842105263158,58,102,3.0,6.0,9.5,11.0,14.5,8.5,8.5,12.0,12.5,15.5
17,1800,100,14.05329983228432,16.61489789779674,1.0043844893921994,11,8.05,7.660526315789474,58,100,3.0,6.5,9.0,10.0,15.0,8.5,8.5,12.0,12.5,15.5
18,1900,100,14.049444375840398,16.636094795551,1.0566109136146673,12,8.0,6.318421052631579,57,100,4.0,6.0,9.0,11.0,15.0,9.5,9.0,12.5,13.0,15.0
19,2000,100,14.049444375840398,16.569668808015315,1.000607848086248,12,8.06,7.63421052631579,56,100,4.0,5.5,10.0,11.0,15.0,9.5,9.0,12.5,13.0,15.0
20,2100,100,14.049444375840398,16.447912645214586,0.9368965799316595,12,8.18,7.526315789473684,56,100,4.0,6.0,9.0,11.5,14.5,9.5,9.0,12.5,13.0,15.0
21,2200,100,14.049444375840398,16.51971830951351,0.8755635216479882,12,8.24,7.847368421052631,57,100,3.5,6.5,9.5,12.5,15.0,9.5,9.0,12.5,13.0,15.0
22,2300,100,14.049444375840398,16.661758765663183,1.051627703858418,12,8.07,6.9526315789473685,58,100,3.5,6.0,8.5,12.0,15.0,9.5,9.0,12.5,13.0,15.0
23,2400,100,14.049444375840398,16.833524965000052,0.9494225167299318,12,7.77,5.942105263157894,62,100,3.5,5.5,8.0,12.5,14.5,9.5,9.0,12.5,13.0,15.0
24,2500,100,14.049444375840398,16.955815637204367,0.8723100370970199,12,7.48,6.910526315789474,57,100,3.0,6.0,9.5,12.5,15.0,9.5,9.0,12.5,13.0,15.0
25,2600,100,14.049444375840398,16.819815540857835,0.8601510639308203,12,7.57,6.792105263157895,55,100,2.5,6.0,9.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
26,2700,100,14.049444375840398,16.824396279352893,0.9547114490907119,12,7.43,6.110526315789474,60,100,3.5,6.0,9.5,12.5,15.0,9.5,9.0,12.5,13.0,15.0
27,2800,100,14.049444375840398,16.852427071655114,0.9683069820829417,12,7.24,5.313157894736842,54,100,2.5,6.0,9.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
28,2900,100,14.049444375840398,16.777097140194897,0.7795110328628507,12,7.43,5.071052631578947,58,100,3.5,6.5,9.5,12.5,15.0,9.5,9.0,12.5,13.0,15.0
29,3000,100,14.049444375840398,17.13032303126476,0.9814115793342374,12,6.84,5.7026315789473685,55,100,2.5,6.0,9.0,12.0,15.0,9.5,9.0,12.5,13.0,15.0
30,3100,100,14.049444375840398,17.062137472854996,0.8860194683458174,12,6.7,5.723684210526316,55,100,3.5,6.0,10.0,13.0,15.0,9.5,9.0,12.5,13.0,15.0
31,3200,100,14.049444375840398,16.92227938434725,0.941536519992252,12,6.87,5.557894736842106,53,100,2.5,6.0,9.5,12.5,15.0,9.5,9.0,12.5,13.0,15.0
32,3300,100,14.049444375840398,16.785031422237576,0.9870006619510723,12,7.18,5.352631578947369,55,100,3.5,6.5,9.5,11.5,15.0,9.5,9.0,12.5,13.0,15.0
33,3400,100,14.049444375840398,16.643580040407436,1.053312205385951,12,7.45,6.368421052631579,53,100,4.0,6.0,9.0,12.0,15.0,9.5,9.0,12.5,13.0,15.0
34,3500,100,14.049444375840398,16.719190191791025,1.041113022744879,12,7.32,5.421052631578948,64,100,3.5,7.0,9.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
35,3600,100,14.049444375840398,16.843766533465097,0.8705426257464125,12,7.01,6.707894736842105,56,100,3.5,7.0,10.0,11.5,15.0,9.5,9.0,12.5,13.0,15.0
36,3700,100,14.049444375840398,16.982407504278477,0.8701702265976825,12,6.79,6.2,61,100,3.0,6.5,9.5,12.0,15.0,9.5,9.0,12.5,13.0,15.0
37,3800,100,14.049444375840398,16.82880630164,0.9250134181014227,12,7.14,6.418421052631579,53,100,4.0,6.0,10.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
38,3900,100,14.049444375840398,16.906161413767425,0.9118378165887824,12,7.04,5.342105263157895,55,100,3.5,6.5,9.5,13.0,15.0,9.5,9.0,12.5,13.0,15.0
39,4000,100,14.049444375840398,16.800373563911073,0.9560700877872784,12,7.5,6.147368421052631,54,100,3.5,6.5,9.0,13.0,14.5,9.5,9.0,12.5,13.0,15.0
40,4100,100,14.049444375840398,16.79733645070677,0.9439912208681558,12,7.79,6.478947368421053,54,100,3.5,6.5,9.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
41,4200,100,14.049444375840398,16.890919049671567,0.9465322963946624,12,7.73,5.723684210526316,56,102,4.0,6.0,9.0,12.5,15.0,9.5,9.0,12.5,13.0,15.0
42,4300,100,14.049444375840398,16.797868515927405,0.9278543090838217,12,7.47,5.652631578947369,55,102,3.5,5.0,8.5,11.5,15.0,9.5,9.0,12.5,13.0,15.0
43,4400,100,14.049444375840398,16.860226179863073,1.0300214284931668,12,7.2,5.5,62,100,3.0,7.0,9.0,12.0,14.5,9.5,9.0,12.5,13.0,15.0
