generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.633959855479073,18.004807270841326,1.3218792926373029,8,10.5,10.436842105263159,,,4.0,6.5,9.0,11.5,16.5,5.5,9.0,11.0,11.5,19.0
1,200,100,15.38998327754521,17.205552010909095,0.8637147577259066,12,8.87,8.336842105263157,60,102,4.0,6.5,9.5,11.5,16.5,10.5,10.5,10.0,13.0,18.0
2,300,100,15.259411708155671,17.062967619820625,0.8578697625210279,11,8.13,6.35,60,100,3.5,7.0,9.0,12.0,16.5,9.5,10.5,10.5,12.5,18.0
3,400,100,15.259411708155671,16.71443293286021,0.6877964522799092,11,8.26,6.176315789473684,53,100,4.0,6.5,8.5,12.5,16.0,9.5,10.5,10.5,12.5,18.0
4,500,100,15.156141357987224,16.56757428817547,0.66746195550642,10,8.53,7.242105263157895,59,100,3.0,7.5,8.5,12.0,15.5,10.0,9.5,10.0,13.5,17.5
5,600,100,15.022327839240491,16.28946018480865,0.6449981598222646,11,8.77,6.902631578947369,58,100,4.0,6.5,8.5,12.5,15.5,9.0,11.5,9.0,15.5,15.5
6,700,100,14.64575131106459,16.07159312632248,0.5977856449623317,10,8.89,6.381578947368421,59,100,4.5,7.0,8.0,12.0,15.5,9.5,10.5,10.0,13.5,16.5
7,800,100,14.625747767665558,16.04387314887902,0.6918658263326606,9,8.69,5.918421052631579,59,100,4.5,6.5,8.0,11.5,15.0,8.5,10.5,9.5,13.5,16.5
8,900,100,14.621347195933177,15.997232337839309,0.598898669349729,11,8.58,5.728947368421053,54,100,4.0,7.0,8.5,11.5,16.0,9.5,10.5,9.5,12.5,17.0
9,1000,100,14.621347195933177,15.934068406418623,0.570839474593338,11,8.79,5.331578947368421,55,100,4.5,7.0,8.0,11.5,16.0,9.5,10.5,9.5,12.5,17.0
10,1100,100,14.615167380558045,16.021994777887905,0.6000737000409111,10,8.54,5.378947368421053,57,100,4.5,6.5,9.0,12.0,16.0,10.0,11.0,10.5,14.0,16.0
11,1200,100,14.36124969497314,16.09320169211094,0.6894614883225726,10,8.48,6.060526315789474,57,100,4.5,6.5,9.5,11.5,16.0,9.5,10.5,9.5,13.5,16.0
12,1300,100,14.36124969497314,15.939643399774745,0.6613307924229772,10,8.76,5.4868421052631575,59,100,5.0,6.0,9.5,12.0,16.0,9.5,10.5,9.5,13.5,16.0
13,1400,100,14.36124969497314,15.95638671048383,0.653753166687379,10,8.62,5.521052631578947,58,100,5.0,7.0,9.0,13.0,15.5,9.5,10.5,9.5,13.5,16.0
14,1500,100,14.36124969497314,15.912828750612993,0.687222871353198,10,8.58,5.321052631578947,57,100,4.5,7.0,9.0,12.5,16.0,9.5,10.5,9.5,13.5,16.0
15,1600,100,14.302172886644268,15.814051773199553,0.6241027291954672,10,8.64,5.536842105263158,59,100,5.5,7.0,9.0,12.5,16.0,9.5,10.5,11.0,13.0,16.0
16,1700,100,13.94928556845359,15.85855891952086,0.6549618217105777,11,8.31,5.168421052631579,53,100,4.5,7.0,9.0,12.5,15.0,10.5,11.0,11.0,13.5,15.0
17,1800,100,13.94928556845359,15.743841841737911,0.6313185493613417,11,8.69,5.4447368421052635,60,100,5.0,7.0,8.5,12.5,15.0,10.5,11.0,11.0,13.5,15.0
18,1900,100,13.94928556845359,15.637366973557368,0.7006951551602586,11,8.8,5.065789473684211,56,100,5.0,7.0,9.0,12.5,15.0,10.5,11.0,11.0,13.5,15.0
19,2000,100,13.94928556845359,15.624916053675884,0.6938534712887191,11,8.69,5.497368421052632,55,100,5.5,7.0,9.0,12.0,15.0,10.5,11.0,11.0,13.5,15.0
20,2100,100,13.94928556845359,15.701820477276478,0.6186270690509729,11,8.6,5.363157894736842,57,100,4.5,6.5,9.0,11.5,15.0,10.5,11.0,11.0,13.5,15.0
21,2200,100,13.94928556845359,15.683370364260952,0.6680530656119076,11,8.5,5.489473684210527,61,100,5.0,6.5,9.0,12.0,15.0,10.5,11.0,11.0,13.5,15.0
22,2300,100,13.94928556845359,15.660836970932957,0.5975649711815882,11,8.63,5.173684210526316,51,100,5.0,6.5,9.0,11.5,15.0,10.5,11.0,11.0,13.5,15.0
23,2400,100,13.94928556845359,15.843270335826869,0.7366947780925267,11,8.25,4.963157894736842,53,100,5.0,7.0,9.0,12.0,15.0,10.5,11.0,11.0,13.5,15.0
24,2500,100,13.94928556845359,15.674332000890184,0.6857754884277348,11,8.59,5.61578947368421,56,100,5.5,7.5,9.0,12.0,15.0,10.5,11.0,11.0,13.5,15.0
25,2600,100,13.94928556845359,15.772737656294524,0.7246082212082381,11,8.31,5.026315789473684,65,100,5.0,7.5,9.0,11.5,15.0,10.5,11.0,11.0,13.5,15.0
26,2700,100,13.94928556845359,15.67939886836134,0.7842140505420425,11,8.51,5.060526315789474,55,100,5.5,6.5,8.5,12.0,15.0,10.5,11.0,11.0,13.5,15.0
27,2800,100,13.94928556845359,15.72101159957062,0.7487356117520455,11,8.32,5.28421052631579,59,100,5.0,7.0,9.0,11.0,15.0,10.5,11.0,11.0,13.5,15.0
28,2900,100,13.908318915758459,15.739985387813803,0.725164015764133,10,8.1,5.113157894736842,58,100,5.5,6.5,9.0,11.5,15.0,10.0,10.0,9.0,13.0,15.5
29,3000,100,13.908318915758459,15.841233449097837,0.724624537999961,10,7.99,4.910526315789474,63,100,5.0,7.0,9.0,11.5,15.5,10.0,10.0,9.0,13.0,15.5
30,3100,100,13.908318915758459,15.796147537437255,0.6972395296899142,10,7.81,4.7368421052631575,57,100,5.5,6.5,8.5,12.0,15.5,10.0,10.0,9.0,13.0,15.5
