generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.288854381999831,18.204994947015745,1.4212749887991925,15,11.58,13.131578947368421,,,4.0,7.0,9.5,12.5,15.0,11.0,13.0,12.5,16.0,15.0
1,200,100,14.983294573433783,16.261025288676777,0.796023868746254,9,10.86,8.534210526315789,9,102,3.5,6.0,8.5,11.5,14.5,8.5,9.0,8.5,13.5,17.5
2,300,100,14.582207001484488,15.974869543913007,0.8584821771970943,12,8.94,7.181578947368421,9,100,4.5,7.0,7.5,11.0,16.0,8.5,9.0,10.5,12.5,17.0
3,400,100,13.772077843177478,15.678057273264441,0.8013070820617708,13,9.51,5.842105263157895,8,100,4.5,6.5,8.0,11.5,16.0,8.5,9.0,10.5,11.5,16.0
4,500,100,13.469817807045693,15.328229937257236,0.9318539370568925,12,9.81,5.786842105263158,9,100,3.0,6.5,8.0,11.0,15.0,8.0,10.0,9.5,12.5,15.0
5,600,100,13.38910462845192,15.323684851838307,1.3754704638625703,12,10.35,6.086842105263158,7,102,4.0,6.5,9.0,11.5,14.0,8.0,10.0,10.0,13.5,14.0
6,700,100,13.38910462845192,15.132736077326031,1.2192492778996316,12,10.41,6.53421052631579,8,100,4.0,7.0,8.5,11.5,13.5,8.0,10.0,10.0,13.5,14.0
7,800,100,13.311871208194287,14.88130501451792,1.091901600006602,12,10.21,4.571052631578947,10,100,4.5,7.0,8.5,12.0,12.5,8.0,10.5,10.5,13.0,14.0
8,900,100,13.311871208194287,15.022671990560896,1.2572007484715824,12,10.45,7.026315789473684,9,100,4.0,6.5,9.0,11.5,13.0,8.0,10.5,10.5,13.0,14.0
9,1000,100,13.311871208194287,14.980298442098016,1.1517816819960485,12,10.15,5.071052631578947,8,100,3.5,7.0,9.0,12.5,14.0,8.0,10.5,10.5,13.0,14.0
10,1100,100,13.311871208194287,15.146315271145955,1.3536079950853965,12,10.31,5.8578947368421055,9,100,3.0,7.0,8.5,12.5,14.0,8.0,10.5,10.5,13.0,14.0
11,1200,100,13.311871208194287,15.257912437203213,1.234876883141866,12,10.44,5.918421052631579,9,102,3.5,7.5,9.0,12.0,14.0,8.0,10.5,10.5,13.0,14.0
12,1300,100,13.277032961426901,15.205335766000555,1.2801574103562767,14,10.78,5.821052631578947,7,100,4.0,7.5,9.0,11.5,13.5,10.5,11.5,12.5,13.0,13.5
13,1400,100,13.173320053068151,15.200978208488356,1.2946826563299996,13,10.63,7.078947368421052,9,100,3.5,7.0,9.0,11.5,13.5,9.0,11.0,11.0,12.5,14.0
14,1500,100,13.088409872672512,14.962955265617827,1.383308830027454,13,11.39,6.478947368421053,10,102,4.0,7.0,9.0,12.0,13.0,10.0,11.0,11.5,13.5,13.0
15,1600,100,13.088409872672512,15.133409931494661,1.3320799615093637,13,10.76,6.889473684210526,8,100,3.5,7.0,9.0,12.0,12.5,10.0,11.0,11.5,13.5,13.0
