generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.288854381999831,18.204994947015745,1.4212749887991925,15,11.58,13.131578947368421,,,4.0,7.0,9.5,12.5,15.0,11.0,13.0,12.5,16.0,15.0
1,200,100,14.655592347112504,16.602455868762778,0.8456671653052451,11,8.83,6.468421052631579,7,100,4.0,6.5,8.5,11.5,14.5,7.0,9.0,10.5,13.5,16.5
2,300,100,14.655592347112504,16.487879765447072,0.7777879604943585,11,9.21,6.968421052631579,5,100,4.0,6.0,7.5,12.0,13.5,7.0,9.0,10.5,13.5,16.5
3,400,100,14.039013913315678,16.327754459470544,0.8659401734904962,11,8.73,6.592105263157895,11,100,4.0,5.5,7.5,12.0,13.5,7.0,9.5,11.0,13.5,15.0
4,500,100,14.039013913315678,16.106066854975346,0.8951065610998226,11,9.29,6.155263157894737,15,100,4.0,5.0,7.0,11.5,13.5,7.0,9.5,11.0,13.5,15.0
5,600,100,14.039013913315678,16.23753868337512,0.8895842312537826,11,8.73,6.376315789473685,8,100,3.5,4.5,7.0,11.5,13.5,7.0,9.5,11.0,13.5,15.0
6,700,100,14.039013913315678,16.139700100661447,0.8378831473067095,11,8.55,6.765789473684211,14,100,3.5,4.5,7.0,11.5,13.5,7.0,9.5,11.0,13.5,15.0
7,800,100,14.039013913315678,16.19907504690786,0.7652783752501646,11,8.87,7.568421052631579,8,100,3.5,5.0,7.0,11.5,13.5,7.0,9.5,11.0,13.5,15.0
8,900,100,14.039013913315678,16.186541676239855,0.7858109121521054,11,8.85,7.552631578947368,19,100,3.5,5.0,7.0,11.5,13.0,7.0,9.5,11.0,13.5,15.0
9,1000,100,14.039013913315678,16.131535498419154,0.6429914928798571,11,9.0,6.373684210526315,7,100,2.5,5.0,6.5,11.0,13.5,7.0,9.5,11.0,13.5,15.0
10,1100,100,13.953068523537421,15.935955210154395,0.850921185008284,11,9.34,6.331578947368421,9,100,2.5,5.0,6.5,10.0,13.0,7.5,9.0,10.5,13.0,15.5
11,1200,100,13.809243436828814,15.945689339910318,0.8048476242731071,11,9.09,5.934210526315789,11,100,2.5,4.5,6.0,9.5,13.5,7.0,9.5,11.0,13.5,14.5
12,1300,100,13.809243436828814,16.08992088041077,0.8041302464482254,11,9.22,6.771052631578947,7,100,3.0,4.5,6.0,9.5,12.5,7.0,9.5,11.0,13.5,14.5
13,1400,100,13.809243436828814,16.172263594059295,0.8783585400829383,11,9.06,5.96578947368421,6,100,2.5,5.0,5.5,10.0,12.5,7.0,9.5,11.0,13.5,14.5
