generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.577902338672773,18.069607201172545,1.311905913961169,13,11.52,12.105263157894736,,,4.0,6.0,9.5,11.5,16.0,12.0,11.5,10.0,15.5,16.5
1,200,100,15.577902338672773,17.70586775571771,0.9821818943186474,13,9.28,7.868421052631579,62,102,3.0,6.5,10.0,12.5,16.5,12.0,11.5,10.0,15.5,16.5
2,300,100,15.577902338672773,17.361288721736308,0.992727021090297,13,9.18,8.360526315789473,53,102,3.5,7.0,8.5,12.5,15.0,12.0,11.5,10.0,15.5,16.5
3,400,100,14.972458299147444,17.022849171443404,0.8552559577945251,12,9.13,9.257894736842106,54,100,3.0,6.0,8.0,12.5,16.0,9.0,11.0,8.5,15.0,16.0
4,500,100,14.600000000000001,16.86229764932558,0.8417019524294626,13,9.2,6.765789473684211,59,100,3.5,6.5,8.0,12.5,15.5,10.5,11.5,10.0,14.5,15.5
5,600,100,14.600000000000001,16.559766525416617,0.9304224741046553,13,8.5,5.9447368421052635,56,100,2.5,6.0,7.0,12.0,15.5,10.5,11.5,10.0,14.5,15.5
6,700,100,14.600000000000001,16.33573413579964,0.7216634616301707,13,8.68,7.255263157894737,59,100,4.5,6.0,7.0,12.0,15.5,10.5,11.5,10.0,14.5,15.5
7,800,100,14.600000000000001,16.220741023632748,0.6676582393067289,13,8.43,6.352631578947369,54,100,5.0,5.5,7.5,12.0,15.5,10.5,11.5,10.0,14.5,15.5
8,900,100,14.600000000000001,16.34158229768337,0.6149551143645431,13,7.98,5.1421052631578945,54,100,5.0,5.5,8.0,12.0,15.5,10.5,11.5,10.0,14.5,15.5
9,1000,100,14.600000000000001,16.331509238515263,0.6498668836714607,13,7.74,4.663157894736842,52,100,5.0,6.0,8.0,11.5,15.5,10.5,11.5,10.0,14.5,15.5
10,1100,100,14.600000000000001,16.253590397093994,0.6126161312534768,13,7.92,5.421052631578948,53,100,5.0,6.5,8.0,11.5,15.5,10.5,11.5,10.0,14.5,15.5
11,1200,100,14.600000000000001,16.21965558778598,0.678736088852851,13,7.79,5.368421052631579,55,100,5.0,6.0,7.5,10.5,15.0,10.5,11.5,10.0,14.5,15.5
12,1300,100,14.600000000000001,16.12965649676395,0.6951260663995141,13,8.12,6.336842105263158,58,100,4.0,6.5,8.0,10.5,15.5,10.5,11.5,10.0,14.5,15.5
13,1400,100,14.497057550292606,16.19513913307307,0.6942104953111219,10,8.22,6.821052631578947,54,100,4.5,6.5,8.0,11.5,15.5,7.5,10.0,8.5,12.5,17.0
