generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,14.909447398198282,18.09696209707897,1.5928600739499816,9,11.19,11.031578947368422,,,2.5,7.0,8.0,12.5,15.0,6.5,8.5,10.5,13.5,17.0
1,200,100,14.909447398198282,18.036852422873157,1.3802319293128913,9,10.89,11.255263157894737,,,3.0,6.0,9.0,12.5,16.5,6.5,8.5,10.5,13.5,17.0
2,300,100,14.909447398198282,18.028253561705515,1.4904647685584302,9,11.45,12.821052631578947,,,4.0,5.5,9.5,10.5,15.0,6.5,8.5,10.5,13.5,17.0
3,400,100,14.909447398198282,18.350252369467814,1.5907712402959222,9,12.33,14.392105263157895,,,3.5,7.0,9.5,12.5,16.0,6.5,8.5,10.5,13.5,17.0
4,500,100,14.909447398198282,17.959701466096018,1.4403918396492421,9,11.56,12.257894736842106,,,3.5,6.0,9.0,13.0,17.0,6.5,8.5,10.5,13.5,17.0
5,600,100,14.909447398198282,18.244555828706208,1.5074346344113179,9,11.15,12.413157894736843,,,4.0,7.0,8.0,11.5,16.0,6.5,8.5,10.5,13.5,17.0
6,700,100,14.909447398198282,18.40465287395617,1.7460025554421221,9,12.13,13.244736842105263,,,3.5,6.5,9.0,12.0,16.0,6.5,8.5,10.5,13.5,17.0
7,800,100,14.909447398198282,18.146651022498634,1.4192316582704818,9,10.77,12.347368421052632,,,4.0,5.5,8.0,12.5,16.5,6.5,8.5,10.5,13.5,17.0
8,900,100,14.909447398198282,18.18365278908998,1.4549999469948913,9,10.82,11.463157894736842,,,3.5,6.0,9.0,11.5,17.5,6.5,8.5,10.5,13.5,17.0
9,1000,100,14.909447398198282,18.062915286533453,1.3892594376282856,9,12.16,12.292105263157895,,,3.0,6.0,8.5,12.5,15.5,6.5,8.5,10.5,13.5,17.0
10,1100,100,14.909447398198282,18.238129620948428,1.6469981828587357,9,11.64,11.93421052631579,,,3.5,5.5,9.5,11.0,15.0,6.5,8.5,10.5,13.5,17.0
11,1200,100,14.909447398198282,17.97658399911252,1.3735897101121648,9,10.96,11.615789473684211,,,3.5,6.5,9.5,12.5,17.0,6.5,8.5,10.5,13.5,17.0
12,1300,100,14.909447398198282,17.840139118749654,1.3292154993637166,9,10.69,10.178947368421053,,,3.5,7.0,7.5,12.5,16.0,6.5,8.5,10.5,13.5,17.0
13,1400,100,14.909447398198282,18.017342890266516,1.4210347147805396,9,11.96,11.26578947368421,,,3.0,6.0,9.5,12.5,17.0,6.5,8.5,10.5,13.5,17.0
14,1500,100,14.909447398198282,18.27306317645218,1.627280489943378,9,12.35,12.55,,,3.0,6.5,9.5,12.5,16.5,6.5,8.5,10.5,13.5,17.0
15,1600,100,14.909447398198282,18.304428062380154,1.7372422497978013,9,11.99,12.760526315789473,,,3.0,6.0,9.5,13.0,17.0,6.5,8.5,10.5,13.5,17.0
16,1700,100,14.629285639896448,17.95062255903776,1.365081804854516,10,10.96,12.197368421052632,,,3.0,6.0,9.0,12.5,16.5,7.0,8.5,10.5,13.5,16.5
17,1800,100,14.629285639896448,18.38690022450878,1.453920992873825,10,12.26,12.860526315789473,,,3.5,7.0,9.5,12.0,16.5,7.0,8.5,10.5,13.5,16.5
18,1900,100,14.629285639896448,18.2848401358769,1.4004346596745094,10,11.43,12.75,,,3.5,6.0,10.0,12.5,16.5,7.0,8.5,10.5,13.5,16.5
19,2000,100,14.629285639896448,18.003290552773322,1.3094933543432803,10,10.61,11.868421052631579,,,4.0,6.0,8.0,12.5,16.5,7.0,8.5,10.5,13.5,16.5
20,2100,100,14.629285639896448,18.18535947241011,1.4729371177241732,10,11.46,9.56842105263158,,,3.0,6.5,9.5,13.0,17.0,7.0,8.5,10.5,13.5,16.5
