generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,14.714674215792776,17.977372810803452,1.5596444294435243,9,11.62,12.95,,,3.5,6.0,8.5,12.5,16.5,8.5,9.0,9.0,12.5,17.5
1,200,100,14.714674215792776,18.22103094033529,1.5046748780734904,9,11.95,11.513157894736842,,,4.5,6.5,8.0,12.5,17.5,8.5,9.0,9.0,12.5,17.5
2,300,100,14.714674215792776,18.13805639689707,1.3747412803560195,9,11.77,10.68157894736842,,,2.5,6.5,9.5,12.5,17.0,8.5,9.0,9.0,12.5,17.5
3,400,100,14.714674215792776,18.157905945153246,1.3068534945431551,9,11.08,11.43421052631579,,,3.0,6.0,9.5,13.0,17.0,8.5,9.0,9.0,12.5,17.5
4,500,100,14.714674215792776,18.15841039125592,1.24451263462808,9,11.96,10.647368421052631,,,3.5,7.0,9.5,11.5,16.5,8.5,9.0,9.0,12.5,17.5
5,600,100,14.714674215792776,18.13322559321778,1.2303790492499356,9,11.3,12.968421052631578,,,3.0,6.5,9.0,12.0,16.5,8.5,9.0,9.0,12.5,17.5
6,700,100,14.714674215792776,18.215390048379234,1.4298402851580918,9,11.12,12.689473684210526,,,3.5,7.0,8.5,11.0,14.5,8.5,9.0,9.0,12.5,17.5
7,800,100,14.709361307176243,18.345971011370448,1.8626475837017176,10,12.67,13.136842105263158,,,4.0,6.5,9.5,13.0,16.0,8.5,8.0,10.5,14.5,16.0
8,900,100,14.496150997149435,17.975144693452382,1.5875019057083153,11,10.81,10.857894736842105,,,3.5,6.5,7.5,11.5,15.5,8.5,10.5,11.0,13.5,16.0
9,1000,100,14.496150997149435,18.156847785139316,1.5119266003061993,11,11.15,11.189473684210526,,,3.0,7.0,9.0,11.5,17.0,8.5,10.5,11.0,13.5,16.0
10,1100,100,14.496150997149435,17.956580732716194,1.2185932127118022,11,11.33,10.457894736842105,,,3.0,5.5,9.5,11.5,15.5,8.5,10.5,11.0,13.5,16.0
11,1200,100,14.496150997149435,18.08604429161882,1.3677443418475206,11,11.35,12.602631578947369,,,3.5,5.5,8.0,12.5,17.5,8.5,10.5,11.0,13.5,16.0
12,1300,100,14.496150997149435,18.027874553466415,1.345134113133697,11,11.57,13.271052631578947,,,4.0,6.5,9.5,12.0,15.0,8.5,10.5,11.0,13.5,16.0
13,1400,100,14.496150997149435,18.168813873811537,1.514196332313795,11,12.17,12.615789473684211,,,3.5,6.5,9.5,12.5,15.5,8.5,10.5,11.0,13.5,16.0
14,1500,100,14.496150997149435,18.32320287996752,1.4729340674349891,11,12.28,11.889473684210527,,,4.0,5.0,9.5,11.5,17.0,8.5,10.5,11.0,13.5,16.0
15,1600,100,14.496150997149435,18.169647698881953,1.4610565118896324,11,11.88,12.08421052631579,,,3.0,6.0,9.5,13.0,16.5,8.5,10.5,11.0,13.5,16.0
16,1700,100,14.453720459187963,18.033265886623486,1.5104494415252883,12,11.26,11.671052631578947,,,3.5,6.0,9.0,11.0,16.0,10.5,9.5,11.0,13.5,16.0
17,1800,100,14.453720459187963,18.259545909005716,1.4470149162106987,12,11.95,11.771052631578947,,,4.0,5.5,8.5,13.0,16.5,10.5,9.5,11.0,13.5,16.0
18,1900,100,14.453720459187963,18.234201191955243,1.4416990414209143,12,11.06,10.894736842105264,,,3.5,7.5,8.5,13.0,16.0,10.5,9.5,11.0,13.5,16.0
