generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
21,2200,100,13.391153452528776,15.9430319091026,0.8158320935677341,12,8.45,5.810526315789474,52,100,5.0,6.0,9.0,10.5,14.5,10.0,10.0,11.5,12.5,14.5
22,2300,100,13.391153452528776,15.899956231229138,0.7164405255692992,12,8.44,5.684210526315789,58,100,5.0,6.5,9.5,10.5,14.5,10.0,10.0,11.5,12.5,14.5
23,2400,100,13.330950643030008,15.836382429770662,0.8696909921752568,13,8.57,5.91578947368421,50,100,4.5,7.0,9.0,10.5,14.5,11.0,9.5,12.0,11.5,14.5
24,2500,100,13.330950643030008,15.805957854656995,0.885329775399464,13,8.88,6.765789473684211,60,100,5.5,6.5,9.0,10.0,14.5,11.0,9.5,12.0,11.5,14.5
25,2600,100,13.330950643030008,15.870789545397868,0.8955804941523285,13,9.05,7.497368421052632,59,100,5.0,7.0,9.0,11.0,14.5,11.0,9.5,12.0,11.5,14.5
26,2700,100,13.330950643030008,15.661305787587708,0.918540488017491,13,9.65,6.468421052631579,49,100,5.5,6.0,9.0,10.5,14.5,11.0,9.5,12.0,11.5,14.5
27,2800,100,13.23622914957372,15.406100731899032,0.9502126016239794,13,9.63,6.313157894736842,58,100,5.5,6.0,8.5,10.5,14.5,11.0,10.0,12.0,11.0,14.5
28,2900,100,12.956465996625052,15.395157508918716,0.9325432640759033,13,9.42,6.144736842105263,58,100,5.5,6.0,9.0,11.0,14.0,11.0,10.0,12.0,11.0,14.0
29,3000,100,12.956465996625052,15.409806456797533,0.995501915857513,13,9.4,6.752631578947368,60,100,5.0,7.0,9.0,10.5,14.0,11.0,10.0,12.0,11.0,14.0
30,3100,100,12.956465996625052,15.548930499382974,0.9427307151485087,13,9.19,7.005263157894737,55,100,5.5,6.5,9.0,10.5,14.0,11.0,10.0,12.0,11.0,14.0
31,3200,100,12.956465996625052,15.414784503901137,0.9923059593238821,13,9.19,6.457894736842105,55,100,5.0,6.5,9.0,11.0,14.0,11.0,10.0,12.0,11.0,14.0
32,3300,100,12.956465996625052,15.347728163255178,0.8164186407088306,13,9.42,5.818421052631579,56,100,4.5,7.0,9.0,11.0,14.0,11.0,10.0,12.0,11.0,14.0
33,3400,100,12.956465996625052,15.428393776633904,0.8372255219482567,13,9.32,6.139473684210526,59,100,5.5,7.0,9.0,10.5,14.0,11.0,10.0,12.0,11.0,14.0
34,3500,100,12.956465996625052,15.544298184220661,0.9192334841043969,13,9.38,6.426315789473684,58,100,5.0,6.5,9.5,11.0,14.0,11.0,10.0,12.0,11.0,14.0
35,3600,100,12.956465996625052,15.48211624879697,0.9610349450866226,13,9.35,6.589473684210526,60,100,5.5,7.0,9.5,9.5,14.0,11.0,10.0,12.0,11.0,14.0
36,3700,100,12.956465996625052,15.379333534581901,0.9952164469662427,13,9.75,6.934210526315789,59,100,5.5,6.5,9.0,10.0,14.0,11.0,10.0,12.0,11.0,14.0
37,3800,100,12.803329637837292,15.333614896910102,0.9907838805713471,12,9.78,6.563157894736842,59,100,5.5,7.5,9.0,10.0,14.0,10.5,9.5,11.0,11.5,14.0
38,3900,100,12.803329637837292,15.224397580261675,0.9217776835394489,12,9.79,6.03421052631579,56,100,5.5,7.0,9.0,11.0,13.5,10.5,9.5,11.0,11.5,14.0
39,4000,100,12.803329637837292,15.380403416968088,0.8920165030406072,12,9.49,6.707894736842105,57,100,5.5,7.0,9.0,11.5,14.0,10.5,9.5,11.0,11.5,14.0
40,4100,100,12.803329637837292,15.415147061314345,1.0544511538480845,12,9.22,6.2973684210526315,62,100,5.5,7.0,8.5,10.5,13.5,10.5,9.5,11.0,11.5,14.0
41,4200,100,12.803329637837292,15.235361391457023,1.0039725553330545,12,9.52,5.778947368421052,56,100,5.5,6.0,8.5,10.0,14.0,10.5,9.5,11.0,11.5,14.0
42,4300,100,12.803329637837292,15.369039899098858,0.8765073162226023,12,9.38,6.418421052631579,57,100,4.5,6.5,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
43,4400,100,12.803329637837292,15.47600779994867,0.8106911778254448,12,9.19,6.057894736842106,59,100,5.5,6.0,8.5,10.5,14.0,10.5,9.5,11.0,11.5,14.0
44,4500,100,12.803329637837292,15.541900194015952,0.7615058704328791,12,9.13,5.844736842105263,58,100,5.5,6.5,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
45,4600,100,12.803329637837292,15.65569059381584,0.7656592677228663,12,9.3,6.781578947368421,56,100,5.0,6.5,9.0,10.5,14.0,10.5,9.5,11.0,11.5,14.0
46,4700,100,12.803329637837292,15.749678791244547,0.8321987639519701,12,9.17,7.063157894736842,58,100,5.5,6.5,8.5,11.0,13.5,10.5,9.5,11.0,11.5,14.0
47,4800,100,12.803329637837292,15.655051787005396,0.7777939914001261,12,9.17,6.018421052631579,56,100,5.0,7.0,9.0,11.5,14.0,10.5,9.5,11.0,11.5,14.0
48,4900,100,12.803329637837292,15.722250181186538,0.8406004080600272,12,8.9,6.363157894736842,55,100,5.0,7.0,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
49,5000,100,12.803329637837292,15.738999890470934,0.9509321693283478,12,8.59,6.184210526315789,57,100,5.0,6.5,9.0,9.5,14.0,10.5,9.5,11.0,11.5,14.0
50,5100,100,12.803329637837292,15.61298700792982,0.978573791103224,12,8.83,6.58421052631579,61,100,5.0,7.0,9.0,10.5,14.0,10.5,9.5,11.0,11.5,14.0
51,5200,100,12.803329637837292,15.512359155241475,0.9396572610883317,12,8.93,5.878947368421053,56,100,5.0,6.5,8.5,10.5,14.0,10.5,9.5,11.0,11.5,14.0
52,5300,100,12.803329637837292,15.485097430011738,0.9479991111044611,12,8.97,5.11578947368421,56,100,5.0,6.0,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
53,5400,100,12.803329637837292,15.431993452610904,0.8101819292236377,12,8.9,6.171052631578948,55,100,6.0,6.5,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
54,5500,100,12.803329637837292,15.609150834586089,0.818236241014467,12,8.85,6.163157894736842,59,100,5.5,5.5,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
55,5600,100,12.803329637837292,15.677677376785594,0.7491797888307368,12,8.51,6.163157894736842,54,100,5.5,6.5,9.0,11.5,14.0,10.5,9.5,11.0,11.5,14.0
56,5700,100,12.803329637837292,15.740938852489542,0.8174181806286498,12,8.22,5.697368421052632,57,100,5.0,6.5,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
57,5800,100,12.803329637837292,15.793516339710777,0.8244753379030091,12,8.0,5.326315789473684,58,100,5.0,6.0,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
58,5900,100,12.803329637837292,15.69435708835132,0.8190281611384839,12,8.16,5.852631578947369,57,100,5.0,6.0,9.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
59,6000,100,12.803329637837292,15.911611018570092,0.7775579628573406,12,8.11,5.463157894736842,61,100,5.0,6.0,8.0,11.0,14.0,10.5,9.5,11.0,11.5,14.0
60,6100,100,12.803329637837292,15.844973278874352,0.7426875677463916,12,8.28,5.8052631578947365,56,100,5.0,5.0,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
61,6200,100,12.803329637837292,15.798189089328163,0.8506779349437417,12,8.2,5.926315789473684,55,100,5.0,6.5,8.5,11.0,14.0,10.5,9.5,11.0,11.5,14.0
62,6300,100,12.803329637837292,15.86680615849119,0.8596671356029165,12,8.22,6.397368421052631,55,100,5.5,6.0,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
63,6400,100,12.803329637837292,15.898958613578786,0.8729023681859178,12,8.03,5.273684210526316,57,100,4.0,6.5,8.5,11.5,14.0,10.5,9.5,11.0,11.5,14.0
64,6500,100,12.803329637837292,15.79842183523922,0.985194834279986,12,8.07,6.257894736842105,54,100,4.0,6.0,9.0,10.0,14.0,10.5,9.5,11.0,11.5,14.0
65,6600,100,12.803329637837292,15.733151404069458,0.8801716246394291,12,8.34,5.4868421052631575,59,100,5.0,6.0,8.5,11.0,14.0,10.5,9.5,11.0,11.5,14.0
66,6700,100,12.803329637837292,15.964714432888066,0.8234860878730125,12,7.9,5.705263157894737,63,100,4.0,6.5,9.0,11.5,14.0,10.5,9.5,11.0,11.5,14.0
67,6800,100,12.803329637837292,15.786190738594225,0.8476507747622185,12,8.17,5.323684210526316,55,100,5.0,7.0,9.0,11.5,14.0,10.5,9.5,11.0,11.5,14.0
68,6900,100,12.456465996625052,15.752852501593706,0.9356481540927671,12,8.39,5.847368421052631,60,100,5.0,6.5,8.5,11.5,13.5,10.5,9.5,10.5,11.5,13.5
69,7000,100,12.456465996625052,15.665871238264872,0.9438200191789365,12,8.29,5.278947368421052,57,100,4.5,7.0,9.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
70,7100,100,12.456465996625052,15.619709019933714,1.104348218903632,12,8.7,5.318421052631579,55,100,4.0,7.0,9.0,11.5,13.5,10.5,9.5,10.5,11.5,13.5
71,7200,100,12.456465996625052,15.576369889526369,1.0583074385952203,12,8.72,5.765789473684211,57,100,4.5,6.5,9.5,11.5,13.5,10.5,9.5,10.5,11.5,13.5
72,7300,100,12.456465996625052,15.47683991532577,1.0300336431312418,12,8.83,5.673684210526316,56,100,4.5,6.5,9.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
73,7400,100,12.456465996625052,15.280194744179232,1.0867311671667985,12,9.1,5.815789473684211,58,100,5.5,6.5,8.5,11.0,12.5,10.5,9.5,10.5,11.5,13.5
74,7500,100,12.456465996625052,15.399593394326791,1.0213859849483327,12,8.9,5.844736842105263,57,100,5.0,7.0,8.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
75,7600,100,12.456465996625052,15.291745822402142,0.903302254383725,12,9.2,5.826315789473684,51,100,5.0,6.5,8.5,11.5,13.5,10.5,9.5,10.5,11.5,13.5
76,7700,100,12.456465996625052,15.616799048549018,0.8751805421968234,12,8.94,5.802631578947368,59,100,4.5,6.5,9.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
77,7800,100,12.456465996625052,15.582200772235794,0.9038250802539634,12,9.14,6.378947368421053,56,100,4.5,7.0,8.5,10.5,13.5,10.5,9.5,10.5,11.5,13.5
78,7900,100,12.456465996625052,15.5389631987137,0.9455209279903608,12,8.83,5.928947368421053,58,100,4.5,7.0,9.0,10.0,13.5,10.5,9.5,10.5,11.5,13.5
79,8000,100,12.456465996625052,15.535564861637248,0.9703558764963597,12,9.14,6.523684210526316,56,100,5.0,6.5,9.5,9.5,13.5,10.5,9.5,10.5,11.5,13.5
80,8100,100,12.456465996625052,15.542430530791991,1.0768118938962912,12,8.89,6.2631578947368425,61,100,4.5,6.5,9.5,10.0,13.5,10.5,9.5,10.5,11.5,13.5
81,8200,100,12.456465996625052,15.44797415516729,1.0254598329749267,12,8.85,6.876315789473685,58,100,5.0,7.0,9.0,10.5,13.5,10.5,9.5,10.5,11.5,13.5
82,8300,100,12.456465996625052,15.543190036757732,0.9452791508604225,12,8.69,5.95,59,100,5.0,6.5,9.0,10.5,13.5,10.5,9.5,10.5,11.5,13.5
83,8400,100,12.456465996625052,15.521505462978903,0.8917971170380677,12,8.57,6.126315789473685,54,100,5.0,7.0,8.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
84,8500,100,12.456465996625052,15.509235348163397,0.8187280909185632,12,8.33,5.313157894736842,58,100,5.0,7.0,8.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
85,8600,100,12.456465996625052,15.402440566340244,0.8626882751315478,12,8.33,6.08421052631579,54,100,5.0,6.5,8.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
86,8700,100,12.456465996625052,15.480918928915512,0.9609757627217992,12,8.46,5.078947368421052,61,100,5.0,6.5,8.0,10.5,13.5,10.5,9.5,10.5,11.5,13.5
87,8800,100,12.456465996625052,15.534604727656033,0.9559672680944645,12,8.37,5.1421052631578945,56,100,5.5,6.5,8.5,11.0,13.5,10.5,9.5,10.5,11.5,13.5
88,8900,100,12.456465996625052,15.553623559874975,0.9686762598239134,12,8.3,5.205263157894737,52,100,5.0,7.0,8.5,11.0,13.5,10.5,9.5,10.5,11.5,13.5
89,9000,100,12.456465996625052,15.544936467523687,0.9337186167996142,12,8.59,5.9447368421052635,56,100,4.5,6.5,8.0,10.5,13.5,10.5,9.5,10.5,11.5,13.5
90,9100,100,12.456465996625052,15.677711512645274,0.7947371196407672,12,8.34,5.997368421052632,60,100,5.0,7.0,8.0,11.5,13.5,10.5,9.5,10.5,11.5,13.5
91,9200,100,12.456465996625052,15.653779104106638,0.8812814966809319,12,8.58,5.823684210526316,52,100,5.0,7.0,9.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
92,9300,100,12.456465996625052,15.763645697742504,0.806399442795245,12,8.53,4.855263157894737,59,100,5.0,6.5,8.5,11.0,13.5,10.5,9.5,10.5,11.5,13.5
93,9400,100,12.456465996625052,15.806104891088895,0.8567165113323687,12,8.62,6.113157894736842,58,100,5.0,6.5,8.5,10.5,13.5,10.5,9.5,10.5,11.5,13.5
94,9500,100,12.456465996625052,15.790224154742264,0.855168954695335,12,8.33,6.071052631578947,55,100,5.0,6.5,9.0,11.5,13.5,10.5,9.5,10.5,11.5,13.5
95,9600,100,12.456465996625052,15.781006023611713,0.9061595831542577,12,7.86,5.536842105263158,58,100,5.0,6.5,9.0,10.5,13.5,10.5,9.5,10.5,11.5,13.5
96,9700,100,12.456465996625052,15.698238654501942,0.9561700902358654,12,8.02,5.623684210526315,58,100,5.0,6.5,8.5,11.5,13.5,10.5,9.5,10.5,11.5,13.5
97,9800,100,12.456465996625052,15.738228498171411,0.9532633202313541,12,8.02,5.413157894736842,56,100,5.0,6.0,9.0,11.0,13.5,10.5,9.5,10.5,11.5,13.5
98,9900,100,12.456465996625052,15.778650968303696,0.933356449873674,12,8.02,5.7631578947368425,53,100,5.0,6.5,8.5,11.5,13.5,10.5,9.5,10.5,11.5,13.5
99,10000,100,12.456465996625052,15.598401836574764,1.0464339667891942,12,8.6,5.076315789473684,59,100,5.5,6.5,8.5,11.0,13.5,10.5,9.5,10.5,11.5,13.5
100,10100,100,12.456465996625052,15.511048203208938,1.0248489408580053,12,8.93,6.371052631578947,59,100,5.5,6.5,8.5,10.5,13.5,10.5,9.5,10.5,11.5,13.5
