generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.5,18.222908417316386,1.295030539507479,14,11.6,12.557894736842105,,,3.0,6.0,9.0,12.5,16.0,12.0,11.0,15.0,13.0,16.5
1,200,100,14.906659275674581,18.153017635233443,1.6001882211661065,11,12.19,11.707894736842105,,,3.0,6.0,9.0,12.5,15.5,9.0,8.0,12.5,14.0,16.0
2,300,100,14.906659275674581,18.163249958379073,1.4654225037572777,11,11.12,12.213157894736842,,,3.0,7.0,7.5,12.0,17.0,9.0,8.0,12.5,14.0,16.0
3,400,100,14.906659275674581,18.445334205512587,1.3656371980889888,11,12.5,13.115789473684211,,,4.5,7.0,9.5,12.5,15.0,9.0,8.0,12.5,14.0,16.0
4,500,100,14.906659275674581,18.20997718213502,1.530698699570557,11,12.05,14.455263157894738,,,3.0,6.0,9.5,12.0,16.0,9.0,8.0,12.5,14.0,16.0
5,600,100,14.906659275674581,18.14403023323412,1.564519620607641,11,11.58,11.615789473684211,,,3.5,6.0,8.5,11.5,16.5,9.0,8.0,12.5,14.0,16.0
6,700,100,14.906659275674581,18.169002842111464,1.514131013200767,11,11.46,10.373684210526315,,,3.5,6.0,9.5,12.0,16.5,9.0,8.0,12.5,14.0,16.0
7,800,100,14.906659275674581,18.17206411504895,1.4849606990142432,11,11.5,10.536842105263158,,,3.0,5.5,9.5,11.5,15.5,9.0,8.0,12.5,14.0,16.0
8,900,100,14.906659275674581,18.147758891769506,1.3613505466367848,11,11.47,11.678947368421053,,,3.5,5.5,9.0,12.0,17.5,9.0,8.0,12.5,14.0,16.0
9,1000,100,14.906659275674581,18.116974878539473,1.597968302597949,11,12.56,12.00263157894737,,,3.5,5.0,7.5,12.0,16.5,9.0,8.0,12.5,14.0,16.0
10,1100,100,14.66794833886788,18.336059511217385,1.2337837014972255,12,11.78,13.626315789473685,,,3.5,6.0,9.5,12.5,16.0,10.5,10.0,12.5,13.5,16.0
11,1200,100,14.66794833886788,18.296665551380833,1.4019862076566483,12,12.06,10.902631578947368,,,4.0,7.0,8.0,13.5,17.0,10.5,10.0,12.5,13.5,16.0
12,1300,100,14.66794833886788,18.122498522261676,1.406068898689614,12,10.68,10.236842105263158,,,3.5,6.5,9.0,9.0,16.0,10.5,10.0,12.5,13.5,16.0
13,1400,100,14.66794833886788,18.31022746877496,1.6279984604078184,12,12.26,13.594736842105263,,,3.5,6.5,8.5,11.0,17.0,10.5,10.0,12.5,13.5,16.0
14,1500,100,14.66794833886788,18.464842270534735,1.6333200331744688,12,11.8,12.381578947368421,,,3.0,5.5,8.5,12.0,16.5,10.5,10.0,12.5,13.5,16.0
15,1600,100,14.66794833886788,18.073187809803247,1.398479673648141,12,11.81,12.8,,,4.0,6.0,10.0,13.0,17.0,10.5,10.0,12.5,13.5,16.0
16,1700,100,14.66794833886788,18.206330737379023,1.3665175137506935,12,11.71,12.49736842105263,,,3.0,7.0,9.5,12.0,17.0,10.5,10.0,12.5,13.5,16.0
17,1800,100,14.66794833886788,17.888189180235425,1.3725993616364978,12,11.92,12.597368421052632,,,4.0,6.0,9.0,12.5,16.5,10.5,10.0,12.5,13.5,16.0
18,1900,100,14.66794833886788,18.013301075999255,1.2948540611498822,12,10.55,11.01842105263158,,,3.5,7.0,9.0,13.0,16.5,10.5,10.0,12.5,13.5,16.0
