generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.222649545167231,18.25586574985166,1.4682964263848257,11,12.79,13.35,,,3.0,7.0,8.0,12.5,17.0,9.0,9.0,11.0,12.5,18.0
1,200,100,14.222649545167231,15.72279448607335,0.6211172204714055,10,9.24,5.771052631578947,7,100,4.5,7.5,8.0,11.5,16.5,8.0,8.0,10.0,11.5,17.0
2,300,100,14.095451410656818,15.03220690718761,0.6386541377606162,10,9.06,2.971052631578947,11,100,4.0,6.0,9.0,11.5,16.5,7.0,8.5,10.0,12.0,16.5
3,400,100,13.906659275674581,14.688232081808557,0.5566374700272547,11,9.43,2.386842105263158,11,100,5.0,6.5,8.5,11.0,16.0,7.0,9.5,10.0,12.0,16.0
4,500,100,13.906659275674581,14.699621256303084,0.5451361940043901,11,9.47,3.555263157894737,8,100,5.0,6.0,8.0,11.5,16.0,7.0,9.5,10.0,12.0,16.0
5,600,100,13.78790581563873,14.651231128718626,0.5033706114252259,11,9.96,3.0157894736842104,8,100,5.0,7.0,8.5,11.5,15.5,7.0,9.5,10.0,12.5,15.5
6,700,100,13.70199920063936,14.495600589872206,0.5093083928656197,11,10.13,3.0710526315789473,9,100,5.0,7.0,8.0,11.5,15.0,8.0,9.0,11.5,12.5,15.0
7,800,100,13.609243436828814,14.493876867496615,0.5590184761021177,11,9.94,3.513157894736842,10,100,5.0,7.0,8.0,11.5,15.0,7.0,9.5,10.5,12.5,15.0
8,900,100,13.609243436828814,14.408084883163413,0.5459521430455603,11,9.87,3.1184210526315788,7,100,5.0,7.0,9.0,11.5,15.0,7.0,9.5,10.5,12.5,15.0
9,1000,100,13.591366458960191,14.376576864379908,0.5245022109870462,11,9.9,2.6447368421052633,8,100,5.0,7.0,9.5,11.5,15.0,7.0,9.0,9.5,13.0,15.0
10,1100,100,13.591366458960191,14.409386140065608,0.6669910377743444,11,9.91,3.1526315789473682,10,100,5.0,7.0,8.5,12.0,15.0,7.0,9.0,9.5,13.0,15.0
11,1200,100,13.591366458960191,14.309997192438086,0.552975982945478,11,10.24,2.763157894736842,8,100,5.0,7.5,8.5,12.0,15.0,7.0,9.0,9.5,13.0,15.0
12,1300,100,13.591366458960191,14.492638753082366,0.6553688561882615,11,9.78,3.155263157894737,11,100,5.0,7.0,8.0,12.5,14.5,7.0,9.0,9.5,13.0,15.0
13,1400,100,13.579075450674063,14.308978003479314,0.5890105596719233,12,9.96,2.281578947368421,9,100,5.0,7.5,8.5,12.5,14.5,8.0,10.0,10.5,12.5,15.0
14,1500,100,13.213594362117865,14.309032320514513,0.598362230463035,12,10.44,2.7473684210526317,9,100,5.0,7.5,8.5,12.0,14.0,8.0,9.5,10.5,13.0,14.0
15,1600,100,13.213594362117865,14.182379525606612,0.6903231772152358,12,10.83,3.2289473684210526,7,100,6.0,7.5,9.0,11.0,13.5,8.0,9.5,10.5,13.0,14.0
16,1700,100,13.213594362117865,14.058746468553863,0.6328540704000933,12,10.52,2.9289473684210527,8,100,6.0,7.5,9.0,11.5,14.0,8.0,9.5,10.5,13.0,14.0
17,1800,100,13.213594362117865,14.11020485613285,0.6693640616078351,12,10.35,3.142105263157895,9,100,6.0,7.0,9.0,11.5,14.0,8.0,9.5,10.5,13.0,14.0
18,1900,100,13.213594362117865,14.030955049561562,0.6514101433601887,12,10.81,3.681578947368421,8,100,6.0,7.0,9.0,11.5,13.5,8.0,9.5,10.5,13.0,14.0
19,2000,100,13.213594362117865,14.053665095623632,0.6846285463572692,12,10.58,2.968421052631579,10,100,6.0,6.5,9.0,11.5,13.5,8.0,9.5,10.5,13.0,14.0
20,2100,100,13.213594362117865,14.082296727640257,0.673380310503155,12,10.7,2.9368421052631577,8,100,6.0,7.5,8.5,11.5,14.0,8.0,9.5,10.5,13.0,14.0
21,2200,100,13.213594362117865,14.029103195945874,0.6737030145310039,12,10.6,2.781578947368421,8,100,6.0,7.0,9.0,11.5,14.0,8.0,9.5,10.5,13.0,14.0
22,2300,100,13.213594362117865,13.94517144299384,0.6161771433614273,12,11.05,2.3815789473684212,9,100,6.0,7.5,8.5,12.0,13.5,8.0,9.5,10.5,13.0,14.0
23,2400,100,13.213594362117865,14.077226833756022,0.6829239251113446,12,11.0,2.7605263157894737,9,100,6.0,7.0,9.0,12.0,13.5,8.0,9.5,10.5,13.0,14.0
24,2500,100,13.213594362117865,14.07340784995056,0.728583070535795,12,10.59,2.7447368421052634,9,100,6.0,7.0,9.0,11.5,13.5,8.0,9.5,10.5,13.0,14.0
25,2600,100,13.213594362117865,14.105990371313592,0.7206230956663698,12,10.66,3.1052631578947367,9,100,6.0,7.0,8.5,11.5,14.0,8.0,9.5,10.5,13.0,14.0
26,2700,100,13.213594362117865,13.995136419249159,0.6090014406402706,12,10.62,2.6473684210526316,9,100,6.0,7.5,9.0,11.5,13.5,8.0,9.5,10.5,13.0,14.0
27,2800,100,13.109975124224178,14.11564458040748,0.6590344978073162,12,10.64,3.2289473684210526,10,100,6.0,7.5,8.5,11.0,13.5,8.0,10.0,11.0,13.0,13.5
28,2900,100,13.093468988235944,13.921127841494336,0.6360483417873448,11,10.73,3.4342105263157894,9,100,5.0,7.5,9.0,10.5,13.5,8.0,9.0,10.5,12.0,14.5
29,3000,100,13.093468988235944,13.920937692782491,0.6566824813245801,11,10.27,2.8210526315789473,8,100,5.5,7.5,9.5,11.0,13.0,8.0,9.0,10.5,12.0,14.5
30,3100,100,13.093468988235944,13.998711102922552,0.6902122823129492,11,9.92,2.6473684210526316,9,100,5.0,7.5,8.5,11.0,14.0,8.0,9.0,10.5,12.0,14.5
31,3200,100,13.093468988235944,13.99966564780337,0.6900995443026466,11,9.96,2.8157894736842106,9,100,5.0,7.0,9.5,10.5,14.0,8.0,9.0,10.5,12.0,14.5
32,3300,100,13.093468988235944,14.011545411145708,0.7719356094236833,11,9.9,2.2710526315789474,7,100,5.5,7.0,9.0,11.5,14.0,8.0,9.0,10.5,12.0,14.5
