generation,evaluations,population_size,best_fitness,mean_fitness,std_fitness,best_size,mean_size,diversity,distinct_parents,parent_picks,closest_7,closest_11,closest_15,closest_19,closest_25,best_dist_7,best_dist_11,best_dist_15,best_dist_19,best_dist_25
0,100,100,15.222649545167231,18.25586574985166,1.4682964263848257,11,12.79,13.35,,,3.0,7.0,8.0,12.5,17.0,9.0,9.0,11.0,12.5,18.0
1,200,100,15.222649545167231,17.27229510768614,1.0015052393445418,11,9.7,10.392105263157895,56,100,3.5,7.0,9.0,12.5,17.5,9.0,9.0,11.0,12.5,18.0
2,300,100,15.003656905736639,16.888357333150747,0.8007747200266665,9,7.7,6.28421052631579,61,100,2.5,7.0,8.5,12.5,16.0,7.0,7.0,10.0,12.5,18.0
3,400,100,14.91283361405006,16.643079778756523,0.618176595827172,10,7.46,6.221052631578948,59,100,3.0,7.0,8.5,12.5,17.0,8.0,8.0,11.0,12.5,17.5
4,500,100,14.815679166249389,16.563626278474796,0.7513527981843368,10,7.09,5.147368421052631,56,100,4.0,5.5,8.5,12.5,17.0,7.0,8.5,11.0,13.0,17.0
5,600,100,14.520897306865447,16.418011999346845,0.7192947929059325,11,7.65,6.181578947368421,57,100,4.5,5.5,9.0,12.0,17.0,8.5,8.5,11.0,12.0,17.0
6,700,100,14.520897306865447,16.340136890975888,0.7513859974982391,11,7.65,6.136842105263158,55,100,4.0,5.0,9.0,12.0,17.0,8.5,8.5,11.0,12.0,17.0
7,800,100,14.520897306865447,16.32786755661484,0.8688985679947888,11,7.47,5.810526315789474,53,100,4.0,6.0,9.0,11.5,16.5,8.5,8.5,11.0,12.0,17.0
8,900,100,14.520897306865447,16.253552265139714,0.7454273087362345,11,7.73,5.836842105263158,56,100,4.0,6.0,8.5,11.0,16.5,8.5,8.5,11.0,12.0,17.0
9,1000,100,14.520897306865447,16.203838102113036,0.7528194908048208,11,7.68,5.689473684210526,57,100,4.0,6.0,8.5,11.0,16.5,8.5,8.5,11.0,12.0,17.0
10,1100,100,14.520897306865447,16.32648959870876,0.8700901400504772,11,7.33,4.626315789473685,58,100,3.5,5.5,9.0,11.5,16.5,8.5,8.5,11.0,12.0,17.0
11,1200,100,14.520897306865447,16.216628007738088,0.8500032929844585,11,7.39,5.03421052631579,55,100,4.0,6.0,8.0,11.5,16.5,8.5,8.5,11.0,12.0,17.0
12,1300,100,14.511094017053559,16.197283831166082,0.8125608960852689,10,7.41,5.226315789473684,56,100,4.5,5.5,8.5,11.5,16.5,7.5,7.0,11.0,12.0,17.0
13,1400,100,14.256809750418045,16.200721438143216,0.7601769104806572,11,7.27,5.026315789473684,60,100,3.5,5.5,9.0,11.0,16.0,9.0,8.5,11.0,13.0,16.0
14,1500,100,14.208607914449798,16.093578955385567,0.6473151663951733,11,7.52,5.326315789473684,60,100,3.5,4.5,9.0,11.0,16.0,8.0,9.5,10.5,12.0,16.5
15,1600,100,14.208607914449798,16.142021078995512,0.7437759949473983,11,7.47,5.373684210526315,57,100,3.5,5.5,9.5,11.5,16.0,8.0,9.5,10.5,12.0,16.5
16,1700,100,14.109243436828814,15.997289857836448,0.7108188437434629,10,7.88,5.515789473684211,51,100,4.0,5.5,9.5,12.0,16.0,8.5,9.0,11.0,12.5,16.0
17,1800,100,14.109243436828814,15.965692165079336,0.7652934101259241,10,7.94,5.655263157894737,57,100,3.5,5.0,9.5,11.5,16.0,8.5,9.0,11.0,12.5,16.0
18,1900,100,14.109243436828814,15.915428165696452,0.6881742173493968,10,7.93,5.397368421052631,59,100,4.5,6.0,9.0,11.0,16.0,8.5,9.0,11.0,12.5,16.0
19,2000,100,14.109243436828814,15.978420077074482,0.737412000615281,10,7.67,5.655263157894737,56,100,4.5,6.0,8.5,12.0,16.0,8.5,9.0,11.0,12.5,16.0
20,2100,100,14.031300056749533,15.971218349694805,0.7700091906468464,12,7.66,5.010526315789473,56,100,4.5,6.0,8.0,11.5,16.0,9.0,9.5,10.0,11.5,16.5
21,2200,100,13.557641145488901,15.858352087060128,0.7389236049382726,12,7.79,5.5394736842105265,56,100,3.5,5.5,8.5,11.5,15.5,9.0,9.0,10.0,12.0,15.5
22,2300,100,13.557641145488901,15.685314731705525,0.7494584906571599,12,8.22,5.407894736842105,53,100,3.0,6.0,8.0,11.0,15.5,9.0,9.0,10.0,12.0,15.5
23,2400,100,13.557641145488901,15.757669963861872,0.7544756188293766,12,8.31,5.707894736842105,59,100,4.5,6.0,8.5,10.5,15.5,9.0,9.0,10.0,12.0,15.5
24,2500,100,13.50454076850486,15.77968109081392,0.8819447533885137,12,8.61,5.8921052631578945,57,100,3.5,6.0,8.5,11.0,15.0,9.0,9.5,10.5,12.5,15.0
25,2600,100,13.50454076850486,15.667010496246746,0.8271158193242883,12,8.57,5.828947368421052,56,100,4.0,5.5,7.5,11.0,15.0,9.0,9.5,10.5,12.5,15.0
26,2700,100,13.50454076850486,15.474772528373107,0.8010981046838024,12,8.94,5.560526315789474,51,100,4.5,6.0,8.5,11.5,15.0,9.0,9.5,10.5,12.5,15.0
27,2800,100,13.50454076850486,15.436119643230226,0.7078674612509829,12,9.15,5.807894736842106,60,100,4.0,6.0,8.0,11.5,15.0,9.0,9.5,10.5,12.5,15.0
28,2900,100,13.50454076850486,15.408434221623274,0.8109654786245204,12,9.17,5.4,54,100,4.0,5.0,7.5,11.5,15.0,9.0,9.5,10.5,12.5,15.0
29,3000,100,13.50454076850486,15.384158939686236,0.7517612202121946,12,9.33,5.592105263157895,57,100,4.5,6.0,8.0,10.0,15.0,9.0,9.5,10.5,12.5,15.0
30,3100,100,13.47156333832011,15.271187143108902,0.7519681570052752,12,9.56,5.46578947368421,60,100,4.5,6.0,7.5,10.5,14.5,8.0,9.5,11.5,12.5,14.5
31,3200,100,13.47156333832011,15.335837137424072,0.877778709270056,12,9.43,5.4,56,100,4.0,6.0,7.5,11.5,14.5,8.0,9.5,11.5,12.5,14.5
32,3300,100,13.47156333832011,15.471851263557111,0.8603429473216834,12,9.09,5.0473684210526315,57,100,4.0,5.5,8.5,11.5,14.5,8.0,9.5,11.5,12.5,14.5
33,3400,100,13.47156333832011,15.510657783569888,0.7489066438548131,12,8.87,5.686842105263158,61,100,4.0,6.0,8.0,11.5,14.5,8.0,9.5,11.5,12.5,14.5
34,3500,100,13.47156333832011,15.739027367085749,0.7500588820155193,12,8.29,5.457894736842105,56,100,4.0,6.0,8.0,11.5,14.5,8.0,9.5,11.5,12.5,14.5
35,3600,100,13.47156333832011,15.662241484835329,0.7689319130004805,12,8.33,5.221052631578948,57,100,4.0,6.0,8.5,11.5,14.5,8.0,9.5,11.5,12.5,14.5
36,3700,100,13.428991560298224,15.6258827026959,0.8375196476632086,12,8.33,5.61578947368421,57,100,4.5,4.5,8.5,11.5,14.5,8.0,9.0,10.5,13.0,14.5
37,3800,100,13.428991560298224,15.634722858671374,0.8790655217567972,12,8.26,5.073684210526316,53,100,4.0,5.5,9.0,11.0,14.5,8.0,9.0,10.5,13.0,14.5
38,3900,100,13.428991560298224,15.602657090790753,0.9353214131751846,12,8.31,5.4447368421052635,56,100,4.0,5.5,8.0,12.0,14.5,8.0,9.0,10.5,13.0,14.5
39,4000,100,13.428991560298224,15.507728115739356,0.8570860577135034,12,8.75,5.58421052631579,52,100,4.0,5.0,8.5,11.5,14.5,8.0,9.0,10.5,13.0,14.5
40,4100,100,13.428991560298224,15.5071486863203,0.8256431160727112,12,8.61,5.434210526315789,59,100,5.0,5.5,8.5,11.0,14.5,8.0,9.0,10.5,13.0,14.5
41,4200,100,13.428991560298224,15.444861651631696,0.768860977384641,12,8.99,5.531578947368421,58,100,4.5,5.0,9.0,10.0,14.5,8.0,9.0,10.5,13.0,14.5
42,4300,100,13.428991560298224,15.558859909663273,0.8144140866714528,12,9.04,5.689473684210526,55,100,4.5,6.0,9.0,10.5,14.5,8.0,9.0,10.5,13.0,14.5
43,4400,100,13.428991560298224,15.522695070899317,0.8652540691579917,12,9.09,5.826315789473684,56,100,4.0,6.0,9.0,10.5,14.5,8.0,9.0,10.5,13.0,14.5
44,4500,100,13.428991560298224,15.51983683789417,0.8086748571314362,12,9.46,5.644736842105263,57,100,5.0,6.5,9.0,11.0,14.5,8.0,9.0,10.5,13.0,14.5
45,4600,100,13.428991560298224,15.727342125045821,0.8995229203015892,12,8.42,5.181578947368421,59,100,4.0,6.0,8.5,11.5,14.5,8.0,9.0,10.5,13.0,14.5
46,4700,100,13.345906043549196,15.607432266507406,0.892914554367265,11,8.49,5.031578947368421,52,100,4.5,5.5,8.5,11.0,14.5,8.0,7.5,10.5,12.0,15.0
47,4800,100,13.345906043549196,15.74701808435799,0.8734372699047636,11,8.2,5.0552631578947365,63,100,4.0,6.5,8.5,11.0,15.0,8.0,7.5,10.5,12.0,15.0
